file,channel,date,video_id,theme,mentions,mentions_per_1k,first_timestamp,substantial
jikh_2026-07-07_siazPdsZHuI.txt,jikh,2026-07-07,siazPdsZHuI,housing,2,0.3683241252302026,26:31,False
jikh_2026-07-15_dFjvcY9Tth0.txt,jikh,2026-07-15,dFjvcY9Tth0,oil_energy,1,0.19665683382497542,14:49,False
jikh_2026-07-15_dFjvcY9Tth0.txt,jikh,2026-07-15,dFjvcY9Tth0,inflation,3,0.5899705014749262,16:29,False
jikh_2026-07-15_dFjvcY9Tth0.txt,jikh,2026-07-15,dFjvcY9Tth0,recession_labor,0,0.0,,False
jikh_2026-07-15_dFjvcY9Tth0.txt,jikh,2026-07-15,dFjvcY9Tth0,debt_credit,3,0.5899705014749262,3:38,False
jikh_2026-07-15_dFjvcY9Tth0.txt,jikh,2026-07-15,dFjvcY9Tth0,dollar_fx,22,4.326450344149459,9:41,True
jikh_2026-07-15_dFjvcY9Tth0.txt,jikh,2026-07-15,dFjvcY9Tth0,gold_silver,54,10.619469026548673,0:00,True
jikh_2026-07-15_dFjvcY9Tth0.txt,jikh,2026-07-15,dFjvcY9Tth0,ai_tech,0,0.0,,False
jikh_2026-07-15_dFjvcY9Tth0.txt,jikh,2026-07-15,dFjvcY9Tth0,valuation_bubble,1,0.19665683382497542,15:22,False
jikh_2026-07-15_dFjvcY9Tth0.txt,jikh,2026-07-15,dFjvcY9Tth0,liquidity_rates,1,0.19665683382497542,17:33,False
jikh_2026-07-15_dFjvcY9Tth0.txt,jikh,2026-07-15,dFjvcY9Tth0,china_deglobalization,44,8.652900688298917,0:00,True
jikh_2026-07-15_dFjvcY9Tth0.txt,jikh,2026-07-15,dFjvcY9Tth0,rotation_manufacturing,9,1.7699115044247788,5:53,True
jikh_2026-07-15_dFjvcY9Tth0.txt,jikh,2026-07-15,dFjvcY9Tth0,crypto,0,0.0,,False
jikh_2026-07-15_dFjvcY9Tth0.txt,jikh,2026-07-15,dFjvcY9Tth0,digital_control,0,0.0,,False
jikh_2026-07-15_dFjvcY9Tth0.txt,jikh,2026-07-15,dFjvcY9Tth0,housing,1,0.19665683382497542,12:22,False
