specification,asset,horizon_years,metric,episode_n,episode_median,episode_mean,episode_p10,episode_p90,episode_minimum,episode_maximum,episode_negative_pct,unconditional_n,unconditional_median,unconditional_mean,unconditional_p10,unconditional_p90,unconditional_minimum,unconditional_maximum,unconditional_negative_pct,median_excess_pp
fixed_economic_scale,sector_BusEq,3,nominal_cumulative_pct,8,8.856363921751008,26.33457823893642,-35.602034621266725,115.17501300600054,-75.63646929946735,133.54289778837963,25.0,686,39.90799914792205,45.22795274671314,-16.404183091800967,112.06278148748424,-75.63646929946735,337.9282078682145,17.49271137026239,-31.05163522617104
fixed_economic_scale,sector_BusEq,3,real_cumulative_pct,8,-0.5656230017455854,15.323637039846712,-44.43423071281802,101.14280693839903,-77.34549347585055,114.85357956586913,50.0,686,22.433972030595015,30.1914156267738,-27.484186827302807,95.67259987204068,-77.34549347585055,309.2451907446823,29.008746355685133,-22.9995950323406
fixed_economic_scale,sector_BusEq,5,nominal_cumulative_pct,8,42.4006446475087,76.0047349533023,-13.385333412148444,197.1973315515485,-64.95945656807622,289.4739578610446,12.5,685,63.461898363469274,86.8363474243945,-9.253088487637646,196.419367269579,-64.95945656807622,605.2143516892733,14.744525547445257,-21.061253715960575
fixed_economic_scale,sector_BusEq,5,real_cumulative_pct,8,22.594891733624966,51.02524047128767,-35.808794161586924,172.31739815135168,-68.96979323221665,246.51552618959488,37.5,684,31.384880744273968,56.18911468755794,-30.059449206859174,156.7430887560593,-68.96979323221665,525.9814451171254,27.485380116959064,-8.789989010649002
fixed_economic_scale,sector_Telcm,1,nominal_cumulative_pct,8,2.065483113842509,0.8699980335556949,-38.28980919621557,33.115953291423345,-41.80587342269855,51.71439433700598,50.0,686,10.217850975402953,10.931091462950507,-12.027869431445742,35.91483275920826,-46.05562820251974,73.73133499713337,25.65597667638484,-8.152367861560444
fixed_economic_scale,sector_Telcm,1,real_cumulative_pct,8,-1.6063056967291263,-2.7335086655403504,-39.27685356667122,30.120810081706484,-43.49122291471579,44.966176638139935,50.0,686,6.255774718383044,6.805272463378966,-17.082238030730945,32.53912422186298,-46.83482468403889,71.37202057124638,35.56851311953353,-7.862080415112171
fixed_economic_scale,sector_Telcm,3,nominal_cumulative_pct,8,27.759853724255976,15.025190680083,-24.832247251615026,45.34814790320327,-69.1835724776732,52.28363641869866,25.0,686,32.73564955103056,37.272003322749036,-17.037883458677967,94.30077430207385,-69.1835724776732,192.3070982215064,19.533527696793,-4.975795826774586
fixed_economic_scale,sector_Telcm,3,real_cumulative_pct,8,8.596539561149857,3.817922150614521,-28.10937678003964,36.02431753004523,-71.34524683894571,43.441839087524414,50.0,686,19.33278858981151,22.552779253636807,-24.59138415195536,77.10641240785964,-71.34524683894571,173.16183798711532,33.819241982507286,-10.736249028661653
fixed_economic_scale,sector_Telcm,5,nominal_cumulative_pct,8,48.81638659139333,52.074663112353,-8.579519838644389,126.8787543615793,-58.36186582348445,142.7009513460851,12.5,685,61.27630426258499,70.50472625931313,-7.167246683569832,182.78580995023574,-58.36186582348445,297.56947606573345,14.306569343065693,-12.459917671191661
fixed_economic_scale,sector_Telcm,5,real_cumulative_pct,8,18.518434710336773,27.990826577951754,-23.67144514037549,91.7276103407888,-63.12728666916541,115.93137657847916,25.0,684,25.765027406749063,41.18262580744425,-24.16021207226739,138.68820149998325,-63.12728666916541,253.5259381366504,30.409356725146196,-7.246592696412289
fixed_economic_scale,sector_Utils,1,nominal_cumulative_pct,8,13.21546094143884,6.45577841733313,-25.460747920405638,31.128080900459818,-26.072985856240038,39.458244564330556,37.5,686,11.41744708416459,10.42213778089541,-8.582225306717895,28.255388095975654,-36.66088963106794,51.010529828454466,22.448979591836736,1.7980138572742508
fixed_economic_scale,sector_Utils,1,real_cumulative_pct,8,10.068367772458863,2.8887915111066635,-28.543771935117032,25.94480993246863,-32.43226366781676,35.41941976434144,37.5,686,7.129343959861856,6.280397147303121,-11.711620897528675,24.342085228934007,-43.42039943328597,47.77783258907811,33.09037900874635,2.939023812597007
fixed_economic_scale,sector_Utils,3,nominal_cumulative_pct,8,17.223521641427574,18.037550621254372,-4.827450246345505,39.775368103381325,-12.76629934565332,56.52081322691862,25.0,686,31.95050661735631,33.98827680857877,-3.1574537639147193,75.1984245024247,-30.130680898444297,127.25823602341077,13.411078717201166,-14.726984975928737
fixed_economic_scale,sector_Utils,3,real_cumulative_pct,8,5.794091038041343,6.7000978469988794,-15.68951794259647,28.42292359321208,-16.244683074099342,36.643351460074804,50.0,686,17.90116443586345,19.494383092591942,-13.50278744782754,58.898420310690824,-43.554001412471834,99.23747647694184,27.55102040816326,-12.107073397822106
fixed_economic_scale,sector_Utils,5,nominal_cumulative_pct,8,48.06651664265985,52.10394036937561,21.647946261723526,81.46168269923618,12.622786060318592,97.86124855288605,0.0,685,58.572493631733536,63.872560820139455,12.151743846337668,121.89622881704386,-24.326751152733085,217.48571268941203,4.671532846715328,-10.505976989073687
fixed_economic_scale,sector_Utils,5,real_cumulative_pct,8,30.113892623808226,28.370038956937364,-0.47567992974874107,57.54515876978748,-2.5485609488370087,63.03224795145337,12.5,684,33.17065630265399,35.45085505837233,-10.290392826047063,82.92186369974227,-44.04122480031765,168.5203186287252,18.27485380116959,-3.056763678845762
fixed_economic_scale,sector_Shops,1,nominal_cumulative_pct,8,4.370448918145536,4.5648831067045155,-17.589397850123984,26.076642582490248,-27.65104408461827,27.720191667126247,50.0,686,12.762472790393854,13.321289328267339,-10.78460522046825,37.67727492262984,-47.883437455960106,106.5029189211387,24.198250728862973,-8.392023872248318
fixed_economic_scale,sector_Shops,1,real_cumulative_pct,8,2.121888641564029,0.9412091955427024,-23.696270859169182,22.580890514204015,-28.43816520779162,23.983065601878153,50.0,686,8.913809905718772,9.1585908666194,-15.00902774649478,33.06945301772433,-53.4452840515691,101.51693295121179,30.32069970845481,-6.791921264154743
fixed_economic_scale,sector_Shops,3,nominal_cumulative_pct,8,28.57017697254134,30.309882334679124,-7.882187044911928,71.40108015875883,-24.939042586265835,83.26929143649704,25.0,686,41.164789023395016,44.144694995513895,-0.7876450001848168,89.6946776832577,-53.07399181359589,206.56267433710212,10.204081632653061,-12.594612050853677
fixed_economic_scale,sector_Shops,3,real_cumulative_pct,8,14.062915508702368,18.392827398451793,-24.88720006336198,53.51238700277733,-30.204329974178677,72.6284243675357,25.0,686,26.303759136654794,28.856501240154277,-14.937764744440646,75.93216758870126,-62.838941494003684,151.0214610715745,20.262390670553938,-12.240843627952426
