window,specification,sample,month,cape_pct,credit_pct
matched_screen,full_history_strict_tie_sensitivity,monthly_pool,1997-11,96.0303561,6.888544892
matched_screen,full_history_strict_tie_sensitivity,monthly_pool,1997-12,96.61412726,8.513931889
matched_screen,full_history_strict_tie_sensitivity,monthly_pool,1998-01,96.49737303,9.287925697
matched_screen,full_history_strict_tie_sensitivity,monthly_pool,1998-02,97.19789842,9.287925697
matched_screen,full_history_strict_tie_sensitivity,monthly_pool,1998-03,97.54816112,11.53250774
matched_screen,full_history_strict_tie_sensitivity,monthly_pool,1998-04,98.13193228,15.63467492
matched_screen,full_history_strict_tie_sensitivity,monthly_pool,1998-05,97.89842382,11.91950464
matched_screen,full_history_strict_tie_sensitivity,monthly_pool,1998-06,97.78166959,10.75851393
matched_screen,full_history_strict_tie_sensitivity,monthly_pool,1998-07,98.42381786,11.53250774
matched_screen,full_history_strict_tie_sensitivity,monthly_pool,1998-08,97.43140689,13.6996904
matched_screen,full_history_strict_tie_sensitivity,monthly_pool,1999-12,99.94162288,15.63467492
matched_screen,full_history_strict_tie_sensitivity,monthly_pool,2000-01,99.82486865,6.888544892
matched_screen,full_history_strict_tie_sensitivity,monthly_pool,2000-02,99.29947461,11.91950464
matched_screen,full_history_strict_tie_sensitivity,monthly_pool,2017-03,92.99474606,19.65944272
matched_screen,full_history_strict_tie_sensitivity,monthly_pool,2017-09,94.16228838,19.65944272
matched_screen,full_history_strict_tie_sensitivity,monthly_pool,2021-05,97.60653824,18.42105263
matched_screen,full_history_strict_tie_sensitivity,monthly_pool,2021-06,97.66491535,16.87306502
matched_screen,full_history_strict_tie_sensitivity,chronological_60m,1997-01,91.94395797,19.65944272
matched_screen,full_history_strict_tie_sensitivity,chronological_60m,2017-03,92.99474606,19.65944272
matched_screen,full_history_strict_tie_sensitivity,chronological_12m,1997-01,91.94395797,19.65944272
matched_screen,full_history_strict_tie_sensitivity,chronological_12m,1998-01,96.49737303,9.287925697
matched_screen,full_history_strict_tie_sensitivity,chronological_12m,1999-12,99.94162288,15.63467492
matched_screen,full_history_strict_tie_sensitivity,chronological_12m,2017-03,92.99474606,19.65944272
matched_screen,full_history_strict_tie_sensitivity,chronological_12m,2021-05,97.60653824,18.42105263
matched_screen,full_history_strict_tie_sensitivity,chronological_36m,1997-01,91.94395797,19.65944272
matched_screen,full_history_strict_tie_sensitivity,chronological_36m,2000-01,99.82486865,6.888544892
matched_screen,full_history_strict_tie_sensitivity,chronological_36m,2017-03,92.99474606,19.65944272
matched_screen,full_history_strict_tie_sensitivity,chronological_36m,2021-05,97.60653824,18.42105263
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1947-01,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1947-02,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1947-03,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1947-04,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1947-05,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1947-06,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1947-07,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1947-08,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1947-09,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1947-10,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1947-11,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1947-12,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1948-01,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1948-02,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1948-03,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1948-04,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1948-05,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1948-06,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1948-07,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1948-08,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1948-09,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1948-10,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1948-11,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1948-12,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1949-01,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1949-02,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1949-03,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1949-04,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1949-05,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1949-06,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1949-07,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1949-08,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1949-09,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1949-10,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1949-11,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1949-12,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1950-01,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1950-02,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1950-03,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1950-04,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1950-05,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1950-06,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1950-07,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1950-08,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1950-09,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1950-10,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1950-11,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1950-12,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1951-01,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1951-02,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1951-03,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1951-04,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1951-05,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1951-06,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1951-07,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1951-08,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1951-09,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1951-10,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1951-11,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1951-12,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1952-01,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1952-02,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1952-03,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1952-04,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1952-05,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1952-06,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1952-07,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1952-08,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1952-09,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1952-10,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1952-11,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1952-12,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1953-01,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1953-02,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1953-03,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1953-04,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1953-05,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1953-06,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1953-07,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1953-08,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1953-09,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1953-10,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1953-11,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1953-12,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1954-01,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1954-02,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1954-03,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1954-04,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1954-05,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1954-06,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1954-07,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1954-08,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1954-09,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1954-10,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1954-11,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1954-12,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1955-01,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1955-02,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1955-03,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1955-04,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1955-05,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1955-06,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1955-07,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1955-08,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1955-09,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1955-10,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1955-11,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1955-12,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1956-01,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1956-02,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1956-03,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1956-04,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1956-05,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1956-06,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1956-07,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1956-08,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1956-09,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1956-10,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1956-11,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1956-12,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1957-01,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1957-02,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1957-03,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1957-04,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1957-05,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1957-06,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1957-07,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1957-08,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1957-09,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1957-10,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1957-11,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1957-12,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1958-01,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1958-02,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1958-03,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1958-04,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1958-05,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1958-06,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1958-07,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1958-08,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1958-09,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1958-10,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1958-11,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1958-12,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1959-01,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1959-02,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1959-03,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1959-04,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1959-05,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1959-06,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1959-07,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1959-08,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1959-09,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1959-10,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1959-11,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1959-12,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1960-01,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1960-02,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1960-03,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1960-04,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1960-05,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1960-06,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1960-07,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1960-08,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1960-09,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1960-10,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1960-11,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1960-12,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1961-01,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1961-02,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1961-03,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1961-04,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1961-05,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1961-06,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1961-07,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1961-08,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1961-09,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1961-10,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1961-11,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1961-12,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1962-01,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1962-02,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1962-03,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1962-04,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1962-05,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1962-06,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1962-07,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1962-08,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1962-09,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1962-10,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1962-11,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1962-12,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1963-01,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1963-02,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1963-03,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1963-04,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1963-05,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1963-06,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1963-07,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1963-08,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1963-09,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1963-10,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1963-11,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1963-12,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1964-01,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1964-02,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1964-03,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1964-04,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1964-05,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1964-06,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1964-07,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1964-08,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1964-09,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1964-10,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1964-11,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1964-12,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1965-01,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1965-02,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1965-03,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1965-04,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1965-05,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1965-06,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1965-07,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1965-08,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1965-09,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1965-10,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1965-11,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1965-12,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1966-01,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1966-02,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1966-03,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1966-04,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1966-05,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1966-06,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1966-07,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1966-08,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1966-09,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1966-10,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1966-11,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1966-12,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1967-01,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1967-02,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1967-03,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1967-04,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1967-05,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1967-06,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1967-07,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1967-08,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1967-09,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1967-10,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1967-11,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1967-12,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1968-01,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1968-02,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1968-03,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1968-04,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1968-05,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1968-06,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1968-07,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1968-08,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1968-09,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1968-10,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1968-11,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1968-12,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1969-01,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1969-02,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1969-03,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1969-04,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1969-05,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1969-06,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1969-07,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1969-08,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1969-09,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1969-10,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1969-11,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1969-12,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1970-01,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1970-02,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1970-03,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1970-04,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1970-05,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1970-06,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1970-07,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1970-08,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1970-09,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1970-10,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1970-11,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1970-12,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1971-01,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1971-02,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1971-03,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1971-04,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1971-05,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1971-06,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1971-07,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1971-08,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1971-09,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1971-10,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1971-11,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1971-12,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1972-01,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1972-02,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1972-03,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1972-04,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1972-05,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1972-06,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1972-07,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1972-08,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1972-09,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1972-10,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1972-11,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1972-12,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1973-01,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1973-02,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1973-03,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1973-04,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1973-05,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1973-06,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1973-07,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1973-08,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1973-09,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1973-10,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1973-11,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1973-12,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1974-01,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1974-02,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1974-03,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1974-04,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1974-05,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1974-06,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1974-07,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1974-08,,
extended_CPI_overlap,unconditional_same_eligible_months,monthly_pool,1974-09,,
