specification,month,horizon_years,asset,nominal_cumulative_pct,real_cumulative_pct,window,sample
unconditional_same_eligible_months,1966-02,5,Utils,15.41073606,-7.208611205,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-02,5,Shops,72.28450945,38.51847276,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-02,5,Hlth,62.08444202,30.31751629,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-02,5,Money,73.31004363,39.34301252,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-02,5,Other,11.07999551,-10.69057003,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,1,MKT,6.552438743,3.904772084,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,1,CASH,4.823401433,2.218698731,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,1,NoDur,5.831977419,3.202213132,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,1,Durbl,-13.20105367,-15.35787597,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,1,Manuf,10.34181322,7.59998635,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,1,Enrgy,8.085934844,5.40016313,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,1,Chems,-2.775562112,-5.191442083,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,1,BusEq,26.46956585,23.32698876,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,1,Telcm,12.95918514,10.15232054,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,1,Utils,4.539908547,1.942250213,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,1,Shops,-1.300201005,-3.752741465,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,1,Hlth,11.28932959,8.523958374,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,1,Money,10.72899453,7.977546792,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,1,Other,5.971820747,3.338581565,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,3,MKT,32.24989031,17.8892374,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,3,CASH,15.2478256,2.733380271,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,3,NoDur,39.98607522,24.78537121,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,3,Durbl,7.388341157,-4.272664309,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,3,Manuf,32.3424629,17.97175779,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,3,Enrgy,54.25899671,37.50843529,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,3,Chems,9.48244344,-2.40595485,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,3,BusEq,62.00541031,44.41368709,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,3,Telcm,6.723000113,-4.865757794,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,3,Utils,10.59638582,-1.412972415,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,3,Shops,55.57626966,38.68266919,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,3,Hlth,31.62283723,17.33027429,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,3,Money,85.88532336,65.70054587,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,3,Other,34.02154606,19.46851391,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,5,MKT,36.03036976,9.43643247,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,5,CASH,30.2510198,4.786945433,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,5,NoDur,61.74046948,30.1202077,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,5,Durbl,16.86813478,-5.979585572,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,5,Manuf,25.72050216,1.142143985,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,5,Enrgy,43.65366424,15.56937288,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,5,Chems,23.33215062,-0.7792848261,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,5,BusEq,61.06568,29.57733956,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,5,Telcm,13.77893934,-8.464843302,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,5,Utils,18.35783577,-4.781121121,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,5,Shops,88.00274269,51.2482065,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,5,Hlth,70.76518399,37.38059052,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,5,Money,93.63251591,55.77735905,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-03,5,Other,18.75786654,-4.459296367,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,1,MKT,8.36176092,5.677270166,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,1,CASH,4.802507791,2.206191888,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,1,NoDur,10.24823063,7.517005586,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,1,Durbl,-3.745471998,-6.13002526,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,1,Manuf,9.683563208,6.966326899,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,1,Enrgy,6.545443045,3.905948685,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,1,Chems,2.315434736,-0.2192678768,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,1,BusEq,26.65760721,23.51986588,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,1,Telcm,11.78798791,9.018617812,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,1,Utils,5.263153615,2.655425942,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,1,Shops,4.569315563,1.978776627,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,1,Hlth,16.25333009,13.37333823,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,1,Money,9.788945815,7.069098819,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,1,Other,5.042512114,2.440250484,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,3,MKT,31.63039243,17.05314236,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,3,CASH,15.46605449,2.678904654,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,3,NoDur,40.87832787,25.27692627,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,3,Durbl,8.535675406,-3.483977903,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,3,Manuf,29.22268003,14.91206918,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,3,Enrgy,49.02430126,32.5207836,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,3,Chems,10.07323508,-2.116693433,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,3,BusEq,56.49532945,39.16444172,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,3,Telcm,13.47815397,0.9111517913,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,3,Utils,10.77127633,-1.495955921,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,3,Shops,56.87424785,39.50139726,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,3,Hlth,38.19147367,22.88762452,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,3,Money,88.87637052,67.95948321,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,3,Other,30.84439463,16.35418895,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,5,MKT,37.30478329,10.52863852,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,5,CASH,30.173134,4.787749767,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,5,NoDur,64.51104619,32.42934093,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,5,Durbl,26.60033891,1.911694266,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,5,Manuf,26.08340171,1.495566265,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,5,Enrgy,45.28324333,16.95119937,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,5,Chems,28.59474963,3.517170028,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,5,BusEq,53.16281976,23.29416014,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,5,Telcm,13.26211983,-8.825405786,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,5,Utils,12.82479996,-9.177442823,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,5,Shops,91.44982441,54.1147215,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,5,Hlth,78.04050836,43.32038927,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,5,Money,95.5822214,57.44124955,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-04,5,Other,21.71050503,-2.02456104,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,1,MKT,9.814362106,7.326121273,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,1,CASH,4.719008134,2.34622094,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,1,NoDur,12.79919937,10.24332627,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,1,Durbl,-2.642117692,-4.848112004,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,1,Manuf,13.18547302,10.6208475,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,1,Enrgy,8.007093271,5.559802638,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,1,Chems,1.485073285,-0.8144374393,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,1,BusEq,28.96218806,26.0400841,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,1,Telcm,8.711254293,6.24800835,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,1,Utils,3.76959869,1.418323795,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,1,Shops,2.802614445,0.473250069,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,1,Hlth,16.21651777,13.58321298,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,1,Money,11.45656817,8.931117231,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,1,Other,13.84534602,11.26576869,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,3,MKT,39.48042111,23.96130832,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,3,CASH,15.54655069,2.690409751,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,3,NoDur,49.96103874,33.27581327,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,3,Durbl,18.64276396,5.442126758,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,3,Manuf,36.12191548,20.97648258,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,3,Enrgy,61.07386542,43.15218534,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,3,Chems,15.63931481,2.772852582,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,3,BusEq,63.72228976,45.50593609,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,3,Telcm,18.22736853,5.072949781,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,3,Utils,13.91469318,1.240118803,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,3,Shops,62.3851285,44.31755239,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,3,Hlth,48.31442941,31.81241185,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,3,Money,93.94608583,72.36691969,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,3,Other,42.79187331,26.90431598,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,5,MKT,39.56566003,12.03347647,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,5,CASH,30.01756408,4.368937916,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,5,NoDur,67.81580112,34.71069891,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,5,Durbl,32.29458996,6.196773829,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,5,Manuf,30.95710074,5.123131736,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,5,Enrgy,43.78843548,15.42322302,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,5,Chems,32.56859633,6.416726833,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,5,BusEq,52.83687207,22.68667026,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,5,Telcm,10.72857895,-11.11490002,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,5,Utils,11.69956805,-10.3354584,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,5,Shops,93.69823072,55.48728942,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,5,Hlth,83.96015794,47.67025085,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,5,Money,92.48936896,54.5169004,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-05,5,Other,29.20906546,3.719932197,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,1,MKT,13.97651955,10.82761871,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,1,CASH,4.604253293,1.714285935,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,1,NoDur,18.02563885,14.76487045,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,1,Durbl,0.8934740756,-1.893973256,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,1,Manuf,16.38305902,13.1676712,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,1,Enrgy,13.03556226,9.912657838,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,1,Chems,5.458097019,2.544539985,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,1,BusEq,37.231145,33.43977403,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,1,Telcm,11.15663535,8.08564122,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,1,Utils,4.276771151,1.395851347,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,1,Shops,9.289646866,6.270233199,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,1,Hlth,21.30293235,17.9516201,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,1,Money,18.08248469,14.82014577,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,1,Other,15.57755655,12.38442285,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,3,MKT,31.55763997,16.38897219,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,3,CASH,15.69619257,2.356358345,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,3,NoDur,41.45510202,25.14525146,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,3,Durbl,13.77747873,0.6588732559,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,3,Manuf,26.6443828,12.04221625,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,3,Enrgy,48.39957887,31.28902633,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,3,Chems,11.91248223,-0.9910881296,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,3,BusEq,63.7386669,44.85950913,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,3,Telcm,12.96732735,-0.05786722185,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,3,Utils,9.333051414,-3.273109159,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,3,Shops,57.17855759,39.05578401,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,3,Hlth,39.45874064,23.37907164,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,3,Money,78.98905879,58.3515225,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,3,Other,24.836009,10.44234895,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,5,MKT,41.45587616,13.09484618,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,5,CASH,30.00461154,3.939489427,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,5,NoDur,70.63551672,36.42414892,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,5,Durbl,34.06247646,7.183777472,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,5,Manuf,30.74719154,4.53318672,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,5,Enrgy,48.64366762,18.84152982,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,5,Chems,40.07273752,11.98901829,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,5,BusEq,49.59575805,19.60273199,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,5,Telcm,11.35677931,-10.96956755,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,5,Utils,18.64880296,-5.139549632,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,5,Shops,99.01590392,59.11444368,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,5,Hlth,85.83637304,48.57732738,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,5,Money,96.73632542,57.29190659,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-06,5,Other,24.17362823,-0.7224177227,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,1,MKT,21.11159746,17.66680651,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,1,CASH,4.572981469,1.598600259,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,1,NoDur,26.67360591,23.07061413,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,1,Durbl,15.07158596,11.79859175,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,1,Manuf,24.56299655,21.02003707,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,1,Enrgy,20.38737722,16.96318535,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,1,Chems,11.62908158,8.454002915,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,1,BusEq,45.31753142,41.18424834,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,1,Telcm,5.061239117,2.07297034,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,1,Utils,6.898837827,3.85830202,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,1,Shops,18.17507465,14.81380756,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,1,Hlth,28.10369707,24.46002904,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,1,Money,28.8972681,25.23102844,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,1,Other,27.48026712,23.85433138,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,3,MKT,24.6412689,9.90785804,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,3,CASH,15.90371937,2.203143849,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,3,NoDur,33.35232014,17.58920621,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,3,Durbl,8.650367953,-4.192814129,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,3,Manuf,21.20550846,6.878226885,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,3,Enrgy,33.55962098,17.77200274,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,3,Chems,9.020715894,-3.866243729,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,3,BusEq,57.65637365,39.02036209,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,3,Telcm,9.14993689,-3.752297498,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,3,Utils,6.266205652,-6.295152897,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,3,Shops,46.78870701,29.43732452,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,3,Hlth,38.02555659,21.71003564,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,3,Money,66.87248272,47.14706696,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,3,Other,15.10803234,1.501512212,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,5,MKT,37.4294275,9.841993163,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,5,CASH,30.06938713,3.959399323,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,5,NoDur,68.99495664,35.0710922,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,5,Durbl,29.96161236,3.873259143,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,5,Manuf,26.66592656,1.239145737,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,5,Enrgy,44.88316049,15.79947187,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,5,Chems,34.72107451,7.677312016,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,5,BusEq,38.98429424,11.08473764,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,5,Telcm,8.596519201,-13.20302837,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,5,Utils,16.31909295,-7.030675712,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,5,Shops,96.0112774,56.664186,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,5,Hlth,84.83420294,47.73078535,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,5,Money,97.15816153,57.58084585,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-07,5,Other,18.93700991,-4.938276562,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,1,MKT,30.20118853,26.89757628,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,1,CASH,4.468835486,1.81813369,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,1,NoDur,35.41159985,31.97578314,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,1,Durbl,24.73769883,21.57271245,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,1,Manuf,34.73555097,31.31688773,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,1,Enrgy,26.76960671,23.55306445,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,1,Chems,20.49236072,17.43509186,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,1,BusEq,53.14327332,49.25754848,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,1,Telcm,8.727318194,5.968565344,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,1,Utils,16.20964589,13.26104294,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,1,Shops,26.69913699,23.48438277,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,1,Hlth,40.31599859,36.75574191,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,1,Money,44.50746819,40.84086078,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,1,Other,44.83859539,41.16358625,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,3,MKT,41.78668839,25.45624325,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,3,CASH,16.00760678,2.646297058,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,3,NoDur,50.8442121,33.47055624,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,3,Durbl,20.82325503,6.907297473,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,3,Manuf,37.2854041,21.47339956,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,3,Enrgy,52.2031508,34.6729776,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,3,Chems,22.91770679,8.760518341,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,3,BusEq,79.58665041,58.90255111,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,3,Telcm,16.26418406,2.873322752,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,3,Utils,14.77773454,1.558076771,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,3,Shops,69.61170003,50.07647712,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,3,Hlth,64.19168126,45.28071526,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,3,Money,102.2203068,78.92935004,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,3,Other,42.81186471,26.3633437,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,5,MKT,54.95179097,24.30407802,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,5,CASH,30.1471101,4.405482675,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,5,NoDur,87.79241248,50.64919576,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,5,Durbl,55.59379008,24.81909695,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,5,Manuf,46.63826165,17.63487084,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,5,Enrgy,52.96663738,22.71156537,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,5,Chems,54.60105591,24.02271438,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,5,BusEq,56.24639209,25.34262166,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,5,Telcm,13.41013417,-9.021108585,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,5,Utils,24.31213271,-0.2754021414,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,5,Shops,122.4449419,78.44784649,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,5,Hlth,107.7448741,66.65528596,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,5,Money,130.7676156,85.12438939,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-08,5,Other,47.0147962,17.93693111,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-09,1,MKT,35.54869054,32.1196314,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-09,1,CASH,4.385593386,1.74488641,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-09,1,NoDur,41.66347991,38.07973116,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-09,1,Durbl,32.23228944,28.88712736,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-09,1,Manuf,42.46127692,38.85734581,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-09,1,Enrgy,27.17220482,23.95505083,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-09,1,Chems,33.30743807,29.93507728,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-09,1,BusEq,69.31212856,65.02893483,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-09,1,Telcm,10.67356343,7.873785785,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-09,1,Utils,11.24323136,8.42904247,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-09,1,Shops,32.45231209,29.10158395,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-09,1,Hlth,46.05013408,42.35541342,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-09,1,Money,48.91538676,45.14818203,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-09,1,Other,49.69535141,45.90841544,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-09,3,MKT,39.3745734,23.03281075,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-09,3,CASH,16.26180672,2.630031536,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-09,3,NoDur,53.5687448,35.56270599,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-09,3,Durbl,21.93351618,7.636729247,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-09,3,Manuf,39.27811997,22.94766655,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-09,3,Enrgy,32.37030832,16.84980047,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-09,3,Chems,24.94897398,10.29862258,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-09,3,BusEq,83.61695369,62.08774214,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-09,3,Telcm,12.24217287,-0.9182975378,matched_screen,monthly_pool
unconditional_same_eligible_months,1966-09,3,Utils,5.418223994,-6.942133806,matched_screen,monthly_pool
