specification,horizon_years,return_basis,asset,window,sample,n,median,mean,minimum,maximum,negative_pct
full_history_strict_tie_sensitivity,3,real,Utils,matched_screen,chronological_36m,4,5.697714479,5.33247038,-10.20630799,20.14076055,25
full_history_strict_tie_sensitivity,3,real,Shops,matched_screen,chronological_36m,4,15.22031973,20.36826743,-26.70645807,77.73888834,25
full_history_strict_tie_sensitivity,3,real,Hlth,matched_screen,chronological_36m,4,7.703960731,16.36353226,-21.08629932,71.1325069,50
full_history_strict_tie_sensitivity,3,real,Money,matched_screen,chronological_36m,4,0.6570766935,8.685695586,-4.585838268,38.01446722,25
full_history_strict_tie_sensitivity,3,real,Other,matched_screen,chronological_36m,4,-4.967444178,-8.024349694,-42.4124605,20.24995008,75
full_history_strict_tie_sensitivity,3,real,BusEq minus MKT,matched_screen,chronological_36m,4,27.75515218,35.8143723,-30.81428271,118.5614676,25
full_history_strict_tie_sensitivity,3,real,Chems minus MKT,matched_screen,chronological_36m,4,-14.09378371,-12.66713112,-48.93854905,26.457592,75
full_history_strict_tie_sensitivity,3,real,Durbl minus MKT,matched_screen,chronological_36m,4,-28.68218849,-20.68150461,-35.3535115,9.99187004,75
full_history_strict_tie_sensitivity,3,real,Enrgy minus MKT,matched_screen,chronological_36m,4,-5.303186804,-0.6425960704,-63.255067,71.29105632,50
full_history_strict_tie_sensitivity,3,real,Hlth minus MKT,matched_screen,chronological_36m,4,2.870814385,4.378158379,-8.62606866,20.39707341,50
full_history_strict_tie_sensitivity,3,real,Manuf minus MKT,matched_screen,chronological_36m,4,-10.37221309,-8.19263748,-34.4272369,22.40111315,75
full_history_strict_tie_sensitivity,3,real,Money minus MKT,matched_screen,chronological_36m,4,-9.598109983,-3.299678298,-36.52756591,42.52507268,75
full_history_strict_tie_sensitivity,3,real,NoDur minus MKT,matched_screen,chronological_36m,4,-19.01429386,-14.00268228,-69.66087642,51.67873502,75
full_history_strict_tie_sensitivity,3,real,Other minus MKT,matched_screen,chronological_36m,4,-12.40886174,-20.00972358,-54.29208305,-0.9290877793,100
full_history_strict_tie_sensitivity,3,real,Shops minus MKT,matched_screen,chronological_36m,4,8.986884931,8.382893548,-3.508732047,19.06653638,25
full_history_strict_tie_sensitivity,3,real,Telcm minus MKT,matched_screen,chronological_36m,4,-20.43481795,-2.086333775,-42.45124279,74.97554359,75
full_history_strict_tie_sensitivity,3,real,Utils minus MKT,matched_screen,chronological_36m,4,-1.743703084,-6.652903503,-54.40127258,31.27706474,50
unconditional_same_eligible_months,1,nominal,MKT,extended_CPI_overlap,monthly_pool,894,13.92384518,12.73760861,-42.5673857,67.01839753,20.80536913
unconditional_same_eligible_months,1,nominal,CASH,extended_CPI_overlap,monthly_pool,894,3.52563955,3.958959969,0,15.21787816,0
unconditional_same_eligible_months,1,nominal,NoDur,extended_CPI_overlap,monthly_pool,894,13.01788233,13.1269972,-45.30344304,63.43355217,19.12751678
unconditional_same_eligible_months,1,nominal,Durbl,extended_CPI_overlap,monthly_pool,894,10.92402373,14.99895264,-65.12117332,260.8320136,29.53020134
unconditional_same_eligible_months,1,nominal,Manuf,extended_CPI_overlap,monthly_pool,894,13.9162192,13.43343719,-54.53872077,84.18216355,25.27964206
unconditional_same_eligible_months,1,nominal,Enrgy,extended_CPI_overlap,monthly_pool,894,13.93673161,13.77314191,-54.39154299,97.83660381,25.05592841
unconditional_same_eligible_months,1,nominal,Chems,extended_CPI_overlap,monthly_pool,894,11.6888508,12.41440542,-40.52363707,63.73618931,22.93064877
unconditional_same_eligible_months,1,nominal,BusEq,extended_CPI_overlap,monthly_pool,894,14.72890558,15.23370163,-63.43139899,104.9627011,21.58836689
unconditional_same_eligible_months,1,nominal,Telcm,extended_CPI_overlap,monthly_pool,894,10.27954288,11.34173957,-46.0556282,73.731335,22.14765101
unconditional_same_eligible_months,1,nominal,Utils,extended_CPI_overlap,monthly_pool,894,11.9770001,11.47363681,-36.66088963,51.01052983,18.45637584
unconditional_same_eligible_months,1,nominal,Shops,extended_CPI_overlap,monthly_pool,894,13.07371595,13.68328408,-47.88343746,106.5029189,22.25950783
unconditional_same_eligible_months,1,nominal,Hlth,extended_CPI_overlap,monthly_pool,894,14.81792012,14.62254966,-43.6008658,75.21867821,22.81879195
unconditional_same_eligible_months,1,nominal,Money,extended_CPI_overlap,monthly_pool,894,12.78934526,13.61759676,-61.82905708,79.86940217,23.82550336
unconditional_same_eligible_months,1,nominal,Other,extended_CPI_overlap,monthly_pool,894,12.59772065,11.46357101,-53.13817421,83.5060222,27.29306488
unconditional_same_eligible_months,1,nominal,BusEq minus MKT,extended_CPI_overlap,monthly_pool,894,2.106151456,2.496093021,-36.39905002,76.17029613,43.51230425
unconditional_same_eligible_months,1,nominal,Chems minus MKT,extended_CPI_overlap,monthly_pool,894,-0.8676047308,-0.3232031944,-39.20302102,32.45953928,53.80313199
unconditional_same_eligible_months,1,nominal,Durbl minus MKT,extended_CPI_overlap,monthly_pool,894,-0.9414353177,2.261344023,-37.23234276,196.0402079,52.12527964
unconditional_same_eligible_months,1,nominal,Enrgy minus MKT,extended_CPI_overlap,monthly_pool,894,0.5163122225,1.035533292,-63.2836631,86.54618203,48.32214765
unconditional_same_eligible_months,1,nominal,Hlth minus MKT,extended_CPI_overlap,monthly_pool,894,1.528541041,1.884941047,-33.87191117,46.9930867,45.52572707
unconditional_same_eligible_months,1,nominal,Manuf minus MKT,extended_CPI_overlap,monthly_pool,894,-0.1733267442,0.695828577,-20.63833768,30.94586897,51.11856823
unconditional_same_eligible_months,1,nominal,Money minus MKT,extended_CPI_overlap,monthly_pool,894,1.053052414,0.8799881421,-36.78983231,51.81571858,44.85458613
unconditional_same_eligible_months,1,nominal,NoDur minus MKT,extended_CPI_overlap,monthly_pool,894,0.68757851,0.3893885837,-41.15417823,50.21362541,46.75615213
unconditional_same_eligible_months,1,nominal,Other minus MKT,extended_CPI_overlap,monthly_pool,894,-1.584800521,-1.274037606,-22.41668888,32.20122141,60.40268456
unconditional_same_eligible_months,1,nominal,Shops minus MKT,extended_CPI_overlap,monthly_pool,894,-0.02970264832,0.9456754638,-27.41060715,46.44324249,50.11185682
unconditional_same_eligible_months,1,nominal,Telcm minus MKT,extended_CPI_overlap,monthly_pool,894,-1.509171847,-1.395869047,-35.79442888,41.0996584,54.58612975
unconditional_same_eligible_months,1,nominal,Utils minus MKT,extended_CPI_overlap,monthly_pool,894,-1.457872339,-1.263971809,-42.23746645,65.20609479,54.92170022
unconditional_same_eligible_months,1,real,MKT,extended_CPI_overlap,monthly_pool,894,10.39267678,9.058343982,-47.47162674,62.98576016,26.73378076
unconditional_same_eligible_months,1,real,CASH,extended_CPI_overlap,monthly_pool,894,0.6389268428,0.4653946793,-8.799513985,6.98738276,38.59060403
unconditional_same_eligible_months,1,real,NoDur,extended_CPI_overlap,monthly_pool,894,9.024543512,9.43356391,-51.14062501,60.59512667,27.85234899
unconditional_same_eligible_months,1,real,Durbl,extended_CPI_overlap,monthly_pool,894,7.153731849,11.3382084,-65.12412492,251.4558095,37.80760626
unconditional_same_eligible_months,1,real,Manuf,extended_CPI_overlap,monthly_pool,894,10.23962351,9.738626837,-54.54256789,80.30323451,30.20134228
unconditional_same_eligible_months,1,real,Enrgy,extended_CPI_overlap,monthly_pool,894,10.39963869,9.864607935,-55.06292091,85.28264056,29.75391499
unconditional_same_eligible_months,1,real,Chems,extended_CPI_overlap,monthly_pool,894,7.68750442,8.758353993,-41.9381071,64.70055895,30.31319911
unconditional_same_eligible_months,1,real,BusEq,extended_CPI_overlap,monthly_pool,894,11.20257466,11.54882325,-64.35536701,100.0139035,26.84563758
unconditional_same_eligible_months,1,real,Telcm,extended_CPI_overlap,monthly_pool,894,6.841655713,7.710584258,-46.83482468,71.37202057,31.99105145
unconditional_same_eligible_months,1,real,Utils,extended_CPI_overlap,monthly_pool,894,8.53951985,7.829729138,-43.42039943,47.77783259,28.74720358
unconditional_same_eligible_months,1,real,Shops,extended_CPI_overlap,monthly_pool,894,9.576269329,10.01735137,-53.44528405,101.516933,27.85234899
unconditional_same_eligible_months,1,real,Hlth,extended_CPI_overlap,monthly_pool,894,10.89100179,10.90870689,-49.61974573,74.28285893,29.86577181
unconditional_same_eligible_months,1,real,Money,extended_CPI_overlap,monthly_pool,894,8.712731109,9.915920002,-61.83228726,76.08130112,29.64205817
unconditional_same_eligible_months,1,real,Other,extended_CPI_overlap,monthly_pool,894,8.828176961,7.794814334,-53.14213986,79.07529329,33.6689038
unconditional_same_eligible_months,1,real,BusEq minus MKT,extended_CPI_overlap,monthly_pool,894,2.063795108,2.490479269,-35.15817331,73.79557513,43.51230425
unconditional_same_eligible_months,1,real,Chems minus MKT,extended_CPI_overlap,monthly_pool,894,-0.8464308257,-0.2999899892,-37.93181709,31.59956276,53.80313199
unconditional_same_eligible_months,1,real,Durbl minus MKT,extended_CPI_overlap,monthly_pool,894,-0.9249136579,2.279864422,-36.07156972,190.9461116,52.12527964
unconditional_same_eligible_months,1,real,Enrgy minus MKT,extended_CPI_overlap,monthly_pool,894,0.4955373571,0.8062639537,-62.4154499,79.73801389,48.32214765
unconditional_same_eligible_months,1,real,Hlth minus MKT,extended_CPI_overlap,monthly_pool,894,1.489471703,1.850362909,-32.41093553,45.43203342,45.52572707
unconditional_same_eligible_months,1,real,Manuf minus MKT,extended_CPI_overlap,monthly_pool,894,-0.1673992501,0.6802828557,-20.30000428,30.25420596,51.11856823
unconditional_same_eligible_months,1,real,Money minus MKT,extended_CPI_overlap,monthly_pool,894,1.010375872,0.8575760199,-35.64285518,49.85757496,44.85458613
unconditional_same_eligible_months,1,real,NoDur minus MKT,extended_CPI_overlap,monthly_pool,894,0.6789687583,0.3752199279,-39.8711362,48.50179727,46.75615213
unconditional_same_eligible_months,1,real,Other minus MKT,extended_CPI_overlap,monthly_pool,894,-1.545754541,-1.263529647,-21.21073324,31.43547279,60.40268456
unconditional_same_eligible_months,1,real,Shops minus MKT,extended_CPI_overlap,monthly_pool,894,-0.02884603955,0.959007391,-26.55604117,44.45281781,50.11185682
unconditional_same_eligible_months,1,real,Telcm minus MKT,extended_CPI_overlap,monthly_pool,894,-1.482574181,-1.347759724,-31.78010041,37.50672451,54.58612975
unconditional_same_eligible_months,1,real,Utils minus MKT,extended_CPI_overlap,monthly_pool,894,-1.427550026,-1.228614844,-41.34266631,63.31767297,54.92170022
unconditional_same_eligible_months,3,nominal,MKT,extended_CPI_overlap,monthly_pool,894,41.7840242,42.06576615,-42.31665497,126.597462,10.06711409
unconditional_same_eligible_months,3,nominal,CASH,extended_CPI_overlap,monthly_pool,894,11.41320406,12.69663098,0.01,42.83989872,0
unconditional_same_eligible_months,3,nominal,NoDur,extended_CPI_overlap,monthly_pool,894,36.33919999,44.30038955,-43.42714181,193.0129613,4.697986577
unconditional_same_eligible_months,3,nominal,Durbl,extended_CPI_overlap,monthly_pool,894,35.02154736,47.09760676,-65.55179403,391.5347988,13.75838926
unconditional_same_eligible_months,3,nominal,Manuf,extended_CPI_overlap,monthly_pool,894,42.51809233,43.55136922,-43.43175826,204.9410401,10.17897092
unconditional_same_eligible_months,3,nominal,Enrgy,extended_CPI_overlap,monthly_pool,894,39.85038348,46.2613979,-52.59565144,267.7794513,13.19910515
unconditional_same_eligible_months,3,nominal,Chems,extended_CPI_overlap,monthly_pool,894,38.61200322,40.13289311,-22.12900228,169.6678906,8.165548098
unconditional_same_eligible_months,3,nominal,BusEq,extended_CPI_overlap,monthly_pool,894,49.73127079,51.86919472,-75.6364693,337.9282079,13.75838926
unconditional_same_eligible_months,3,nominal,Telcm,extended_CPI_overlap,monthly_pool,894,33.79381725,38.34031667,-69.18357248,192.3070982,15.77181208
unconditional_same_eligible_months,3,nominal,Utils,extended_CPI_overlap,monthly_pool,894,36.23543375,37.62250034,-30.1306809,127.258236,10.40268456
unconditional_same_eligible_months,3,nominal,Shops,extended_CPI_overlap,monthly_pool,894,42.29804826,44.91448678,-53.07399181,206.5626743,7.829977629
unconditional_same_eligible_months,3,nominal,Hlth,extended_CPI_overlap,monthly_pool,894,44.78964084,51.26183507,-30.49357383,213.6817204,13.08724832
unconditional_same_eligible_months,3,nominal,Money,extended_CPI_overlap,monthly_pool,894,43.67107662,44.83469613,-67.6774266,196.7068451,10.06711409
unconditional_same_eligible_months,3,nominal,Other,extended_CPI_overlap,monthly_pool,894,36.95170411,36.24874937,-51.90118264,140.3372312,15.8836689
unconditional_same_eligible_months,3,nominal,BusEq minus MKT,extended_CPI_overlap,monthly_pool,894,5.640252325,9.803428572,-60.36825601,226.4664742,43.51230425
unconditional_same_eligible_months,3,nominal,Chems minus MKT,extended_CPI_overlap,monthly_pool,894,-4.331486606,-1.932873039,-94.76915508,51.59873825,56.7114094
unconditional_same_eligible_months,3,nominal,Durbl minus MKT,extended_CPI_overlap,monthly_pool,894,-3.584086569,5.031840613,-67.90417762,290.8947867,54.36241611
unconditional_same_eligible_months,3,nominal,Enrgy minus MKT,extended_CPI_overlap,monthly_pool,894,3.067811011,4.195631753,-94.2610562,238.4810029,46.86800895
unconditional_same_eligible_months,3,nominal,Hlth minus MKT,extended_CPI_overlap,monthly_pool,894,6.134385908,9.196068916,-64.85188623,165.6962941,43.17673378
unconditional_same_eligible_months,3,nominal,Manuf minus MKT,extended_CPI_overlap,monthly_pool,894,-0.3037054647,1.485603068,-44.76657459,82.82323889,51.11856823
unconditional_same_eligible_months,3,nominal,Money minus MKT,extended_CPI_overlap,monthly_pool,894,2.711935875,2.76892998,-62.28039719,87.81240531,45.97315436
unconditional_same_eligible_months,3,nominal,NoDur minus MKT,extended_CPI_overlap,monthly_pool,894,1.441865207,2.234623403,-97.80740639,75.41754809,48.098434
unconditional_same_eligible_months,3,nominal,Other minus MKT,extended_CPI_overlap,monthly_pool,894,-7.148930609,-5.81701678,-72.15375037,72.00855745,70.6935123
unconditional_same_eligible_months,3,nominal,Shops minus MKT,extended_CPI_overlap,monthly_pool,894,2.778497441,2.848720629,-58.59322332,116.4228705,45.63758389
unconditional_same_eligible_months,3,nominal,Telcm minus MKT,extended_CPI_overlap,monthly_pool,894,-4.573298274,-3.725449478,-72.82354422,90.93367632,55.70469799
unconditional_same_eligible_months,3,nominal,Utils minus MKT,extended_CPI_overlap,monthly_pool,894,-3.981267567,-4.443265807,-82.23927694,66.03994345,56.82326622
unconditional_same_eligible_months,3,real,MKT,extended_CPI_overlap,monthly_pool,894,29.04408778,28.84858653,-47.26786205,118.3765273,16.3310962
unconditional_same_eligible_months,3,real,CASH,extended_CPI_overlap,monthly_pool,894,1.987409932,1.55771858,-12.98238406,18.36368815,41.38702461
unconditional_same_eligible_months,3,real,NoDur,extended_CPI_overlap,monthly_pool,894,23.95127373,30.67242841,-54.38394043,168.0373398,13.19910515
unconditional_same_eligible_months,3,real,Durbl,extended_CPI_overlap,monthly_pool,894,21.95942076,33.69105997,-67.70657826,342.3926952,26.39821029
unconditional_same_eligible_months,3,real,Manuf,extended_CPI_overlap,monthly_pool,894,28.66876116,30.40819354,-46.97018217,199.8047208,18.45637584
unconditional_same_eligible_months,3,real,Enrgy,extended_CPI_overlap,monthly_pool,894,26.27826558,31.81034278,-55.20102071,211.1910921,22.81879195
unconditional_same_eligible_months,3,real,Chems,extended_CPI_overlap,monthly_pool,894,25.69393729,27.19239441,-34.24390201,146.6821389,22.37136465
unconditional_same_eligible_months,3,real,BusEq,extended_CPI_overlap,monthly_pool,894,34.94848928,38.30060781,-77.34549348,309.2451907,23.37807606
unconditional_same_eligible_months,3,real,Telcm,extended_CPI_overlap,monthly_pool,894,21.77547332,25.39766044,-71.34524684,173.161838,27.62863535
unconditional_same_eligible_months,3,real,Utils,extended_CPI_overlap,monthly_pool,894,24.65735943,24.72765032,-43.55400141,99.23747648,21.36465324
unconditional_same_eligible_months,3,real,Shops,extended_CPI_overlap,monthly_pool,894,29.85558736,31.4576404,-62.83894149,151.0214611,15.43624161
unconditional_same_eligible_months,3,real,Hlth,extended_CPI_overlap,monthly_pool,894,28.99453345,37.34801333,-46.40621719,194.016495,19.57494407
unconditional_same_eligible_months,3,real,Money,extended_CPI_overlap,monthly_pool,894,28.53732399,31.26762827,-69.6992495,177.6824851,15.32438479
unconditional_same_eligible_months,3,real,Other,extended_CPI_overlap,monthly_pool,894,24.98439379,23.30164385,-61.21676387,119.9047749,22.70693512
unconditional_same_eligible_months,3,real,BusEq minus MKT,extended_CPI_overlap,monthly_pool,894,5.189566434,9.452021282,-55.13560608,211.6335823,43.51230425
unconditional_same_eligible_months,3,real,Chems minus MKT,extended_CPI_overlap,monthly_pool,894,-3.989905994,-1.656192118,-88.56205253,48.59163308,56.7114094
unconditional_same_eligible_months,3,real,Durbl minus MKT,extended_CPI_overlap,monthly_pool,894,-3.209561754,4.842473441,-59.30560231,263.0039146,54.36241611
unconditional_same_eligible_months,3,real,Enrgy minus MKT,extended_CPI_overlap,monthly_pool,894,2.666212543,2.961756252,-89.13873965,201.7871402,46.86800895
unconditional_same_eligible_months,3,real,Hlth minus MKT,extended_CPI_overlap,monthly_pool,894,5.260559371,8.4994268,-56.67450481,155.3085196,43.17673378
unconditional_same_eligible_months,3,real,Manuf minus MKT,extended_CPI_overlap,monthly_pool,894,-0.268779747,1.559607011,-42.05424684,81.42819349,51.11856823
unconditional_same_eligible_months,3,real,Money minus MKT,extended_CPI_overlap,monthly_pool,894,2.300054108,2.41904174,-58.50693783,80.45449772,45.97315436
unconditional_same_eligible_months,3,real,NoDur minus MKT,extended_CPI_overlap,monthly_pool,894,1.220591649,1.823841879,-91.40130726,68.52380512,48.098434
unconditional_same_eligible_months,3,real,Other minus MKT,extended_CPI_overlap,monthly_pool,894,-6.577526719,-5.54694268,-67.4278907,68.4171082,70.6935123
unconditional_same_eligible_months,3,real,Shops minus MKT,extended_CPI_overlap,monthly_pool,894,2.624099243,2.609053872,-57.60629975,95.330063,45.63758389
unconditional_same_eligible_months,3,real,Telcm minus MKT,extended_CPI_overlap,monthly_pool,894,-4.167506997,-3.450926092,-71.59693015,85.69581016,55.70469799
unconditional_same_eligible_months,3,real,Utils minus MKT,extended_CPI_overlap,monthly_pool,894,-3.670978891,-4.120936212,-77.51344171,53.48689634,56.82326622
unconditional_same_eligible_months,5,nominal,MKT,extended_CPI_overlap,monthly_pool,894,80.52166122,79.28095942,-27.16814808,247.3718174,6.711409396
unconditional_same_eligible_months,5,nominal,CASH,extended_CPI_overlap,monthly_pool,894,18.66285176,22.67980282,0.1100550165,69.54209212,0
unconditional_same_eligible_months,5,nominal,NoDur,extended_CPI_overlap,monthly_pool,894,67.25561361,84.66708735,-29.85082203,382.3122987,3.243847875
unconditional_same_eligible_months,5,nominal,Durbl,extended_CPI_overlap,monthly_pool,894,71.32270704,85.67027758,-68.54218629,418.654603,10.85011186
unconditional_same_eligible_months,5,nominal,Manuf,extended_CPI_overlap,monthly_pool,894,74.29256848,81.47259592,-25.54331879,273.2287771,3.914988814
unconditional_same_eligible_months,5,nominal,Enrgy,extended_CPI_overlap,monthly_pool,894,74.53370085,84.35254288,-54.45604938,340.6432097,5.704697987
unconditional_same_eligible_months,5,nominal,Chems,extended_CPI_overlap,monthly_pool,894,61.2584675,72.50366406,-12.09116202,308.8663135,3.131991051
unconditional_same_eligible_months,5,nominal,BusEq,extended_CPI_overlap,monthly_pool,894,88.78849694,101.861143,-64.95945657,605.2143517,11.29753915
unconditional_same_eligible_months,5,nominal,Telcm,extended_CPI_overlap,monthly_pool,894,66.39091321,71.5171645,-58.36186582,297.5694761,11.74496644
unconditional_same_eligible_months,5,nominal,Utils,extended_CPI_overlap,monthly_pool,894,67.003497,70.01230518,-24.32675115,217.4857127,3.579418345
unconditional_same_eligible_months,5,nominal,Shops,extended_CPI_overlap,monthly_pool,894,83.8310558,85.473941,-33.58889013,326.3300507,4.921700224
unconditional_same_eligible_months,5,nominal,Hlth,extended_CPI_overlap,monthly_pool,894,86.04230091,97.45391451,-32.72759685,408.6690986,5.81655481
unconditional_same_eligible_months,5,nominal,Money,extended_CPI_overlap,monthly_pool,894,82.7341307,85.45940394,-61.40624491,264.2763284,12.30425056
unconditional_same_eligible_months,5,nominal,Other,extended_CPI_overlap,monthly_pool,894,68.04439718,67.566723,-50.45574178,243.9960313,14.20581655
unconditional_same_eligible_months,5,nominal,BusEq minus MKT,extended_CPI_overlap,monthly_pool,894,10.5732895,22.58018362,-121.0865927,391.5923364,39.03803132
unconditional_same_eligible_months,5,nominal,Chems minus MKT,extended_CPI_overlap,monthly_pool,894,-9.104492072,-6.777295365,-142.7367898,73.8198965,57.60626398
unconditional_same_eligible_months,5,nominal,Durbl minus MKT,extended_CPI_overlap,monthly_pool,894,-5.543281045,6.389318157,-125.0828115,273.6793388,56.82326622
unconditional_same_eligible_months,5,nominal,Enrgy minus MKT,extended_CPI_overlap,monthly_pool,894,7.612102182,5.071583452,-145.3779738,222.1523819,43.7360179
unconditional_same_eligible_months,5,nominal,Hlth minus MKT,extended_CPI_overlap,monthly_pool,894,8.440079792,18.17295508,-98.58849391,269.4540089,38.59060403
unconditional_same_eligible_months,5,nominal,Manuf minus MKT,extended_CPI_overlap,monthly_pool,894,-2.197816417,2.191636491,-73.10315485,82.71977598,53.13199105
unconditional_same_eligible_months,5,nominal,Money minus MKT,extended_CPI_overlap,monthly_pool,894,5.112367489,6.178444516,-60.77317208,130.5241089,44.85458613
unconditional_same_eligible_months,5,nominal,NoDur minus MKT,extended_CPI_overlap,monthly_pool,894,4.119314187,5.386127929,-139.9671059,163.3890302,45.74944072
unconditional_same_eligible_months,5,nominal,Other minus MKT,extended_CPI_overlap,monthly_pool,894,-15.94357506,-11.71423642,-144.2507661,130.0766035,75.16778523
unconditional_same_eligible_months,5,nominal,Shops minus MKT,extended_CPI_overlap,monthly_pool,894,8.969834594,6.192981579,-83.70255435,127.2231654,38.4787472
unconditional_same_eligible_months,5,nominal,Telcm minus MKT,extended_CPI_overlap,monthly_pool,894,-13.98816433,-7.763794926,-114.4791107,144.2819575,59.28411633
unconditional_same_eligible_months,5,nominal,Utils minus MKT,extended_CPI_overlap,monthly_pool,894,-10.54194787,-9.26865424,-167.8477189,90.45870263,60.17897092
unconditional_same_eligible_months,5,real,MKT,extended_CPI_overlap,monthly_pool,894,53.58299817,52.57649578,-46.59957103,201.2730784,18.00894855
unconditional_same_eligible_months,5,real,CASH,extended_CPI_overlap,monthly_pool,894,2.436590738,2.874589837,-14.43207708,30.91849884,41.38702461
unconditional_same_eligible_months,5,real,NoDur,extended_CPI_overlap,monthly_pool,894,44.47719673,56.47574629,-48.5665118,313.2289027,10.29082774
unconditional_same_eligible_months,5,real,Durbl,extended_CPI_overlap,monthly_pool,894,45.62388515,58.58295305,-72.38817226,360.1727259,24.38478747
unconditional_same_eligible_months,5,real,Manuf,extended_CPI_overlap,monthly_pool,894,44.5288187,55.11252469,-45.45689231,236.6527151,13.64653244
unconditional_same_eligible_months,5,real,Enrgy,extended_CPI_overlap,monthly_pool,894,46.69731688,55.42426456,-58.35614589,223.5677899,14.09395973
unconditional_same_eligible_months,5,real,Chems,extended_CPI_overlap,monthly_pool,894,38.43725615,47.0485052,-39.90421448,250.3028609,14.87695749
unconditional_same_eligible_months,5,real,BusEq,extended_CPI_overlap,monthly_pool,894,56.94508349,73.32310147,-68.96979323,525.9814451,21.02908277
unconditional_same_eligible_months,5,real,Telcm,extended_CPI_overlap,monthly_pool,894,34.67098796,45.57843135,-63.12728667,253.5259381,26.28635347
unconditional_same_eligible_months,5,real,Utils,extended_CPI_overlap,monthly_pool,894,40.09939192,44.46002675,-44.0412248,168.5203186,14.09395973
unconditional_same_eligible_months,5,real,Shops,extended_CPI_overlap,monthly_pool,894,59.907177,57.69339447,-52.48456939,265.2652016,14.87695749
unconditional_same_eligible_months,5,real,Hlth,extended_CPI_overlap,monthly_pool,894,58.83662381,68.95947808,-53.92076113,370.7504471,14.87695749
unconditional_same_eligible_months,5,real,Money,extended_CPI_overlap,monthly_pool,894,54.30032525,57.52600788,-66.12466056,216.5763011,16.10738255
unconditional_same_eligible_months,5,real,Other,extended_CPI_overlap,monthly_pool,894,43.52684553,41.92450724,-63.67407154,201.4075097,22.03579418
unconditional_same_eligible_months,5,real,BusEq minus MKT,extended_CPI_overlap,monthly_pool,894,8.979604952,20.7466057,-101.245898,347.5957857,39.03803132
unconditional_same_eligible_months,5,real,Chems minus MKT,extended_CPI_overlap,monthly_pool,894,-7.991057094,-5.52799058,-126.2093721,65.37132212,57.60626398
unconditional_same_eligible_months,5,real,Durbl minus MKT,extended_CPI_overlap,monthly_pool,894,-4.040490431,6.006457271,-111.2258887,239.2316653,56.82326622
unconditional_same_eligible_months,5,real,Enrgy minus MKT,extended_CPI_overlap,monthly_pool,894,6.299125384,2.847768785,-129.487092,187.0483766,43.7360179
unconditional_same_eligible_months,5,real,Hlth minus MKT,extended_CPI_overlap,monthly_pool,894,7.483589919,16.3829823,-91.41415346,249.3676056,38.59060403
unconditional_same_eligible_months,5,real,Manuf minus MKT,extended_CPI_overlap,monthly_pool,894,-1.804057759,2.536028917,-64.88980039,76.31979278,53.13199105
unconditional_same_eligible_months,5,real,Money minus MKT,extended_CPI_overlap,monthly_pool,894,3.982805009,4.949512101,-51.9775488,113.4326783,44.85458613
unconditional_same_eligible_months,5,real,NoDur minus MKT,extended_CPI_overlap,monthly_pool,894,3.104480221,3.899250517,-123.7603884,135.1618577,45.74944072
unconditional_same_eligible_months,5,real,Other minus MKT,extended_CPI_overlap,monthly_pool,894,-13.68627211,-10.65198853,-127.5480458,117.6920646,75.16778523
unconditional_same_eligible_months,5,real,Shops minus MKT,extended_CPI_overlap,monthly_pool,894,7.69938824,5.116898696,-80.5586503,105.2440262,38.4787472
unconditional_same_eligible_months,5,real,Telcm minus MKT,extended_CPI_overlap,monthly_pool,894,-10.90625505,-6.99806443,-102.3497253,120.7209588,59.28411633
unconditional_same_eligible_months,5,real,Utils minus MKT,extended_CPI_overlap,monthly_pool,894,-8.554610499,-8.116469022,-149.2532145,77.87289776,60.17897092
full_history_original,1,nominal,MKT,extended_CPI_overlap,monthly_pool,24,17.94458017,16.17366788,-15.77796299,48.39216251,20.83333333
full_history_original,1,nominal,CASH,extended_CPI_overlap,monthly_pool,24,5.000989018,4.647425244,0.040003,6.019866931,0
full_history_original,1,nominal,NoDur,extended_CPI_overlap,monthly_pool,24,9.652452933,10.84202314,-7.545361776,36.41246608,33.33333333
full_history_original,1,nominal,Durbl,extended_CPI_overlap,monthly_pool,24,13.9667695,17.94040326,-16.46546168,54.34991878,16.66666667
full_history_original,1,nominal,Manuf,extended_CPI_overlap,monthly_pool,24,6.363582024,7.860454288,-19.06049698,39.06785186,29.16666667
full_history_original,1,nominal,Enrgy,extended_CPI_overlap,monthly_pool,24,11.56435901,13.68164413,-14.0840287,81.31184522,37.5
full_history_original,1,nominal,Chems,extended_CPI_overlap,monthly_pool,24,1.864453693,6.50435558,-10.42793626,37.1622714,37.5
full_history_original,1,nominal,BusEq,extended_CPI_overlap,monthly_pool,24,37.2998382,28.98830966,-52.17701301,104.0432282,25
full_history_original,1,nominal,Telcm,extended_CPI_overlap,monthly_pool,24,45.37915724,32.09472231,-40.08912236,73.731335,20.83333333
full_history_original,1,nominal,Utils,extended_CPI_overlap,monthly_pool,24,19.17997666,19.78208567,-5.709307116,50.37024435,4.166666667
full_history_original,1,nominal,Shops,extended_CPI_overlap,monthly_pool,24,24.97230029,23.72166019,-21.53489747,54.36585164,12.5
full_history_original,1,nominal,Hlth,extended_CPI_overlap,monthly_pool,24,27.58759487,25.32122677,-9.335940675,55.33101989,8.333333333
full_history_original,1,nominal,Money,extended_CPI_overlap,monthly_pool,24,11.01904587,17.89871573,-10.65011117,61.37193132,16.66666667
