spread,onset,calm_rule,calm,split,n,median,mean,minimum,maximum,negative_pct,drawdown20_pct,worst_drawdown
BAA_AAA,original_repeated_level,prior_pct10,False,all,21,22.954265942648846,18.52824258656147,-31.152591945312093,60.40279509736821,23.809523809523807,47.61904761904761,-50.31170717166413
BAA_AAA,original_repeated_level,prior_pct10,False,pre2000,16,19.602731793340453,15.949040215594017,-31.152591945312093,59.233226188194934,25.0,43.75,-47.20288140539696
BAA_AAA,original_repeated_level,prior_pct10,False,2000plus,5,29.090107958227062,26.781690173657324,-19.742469821510046,60.40279509736821,20.0,60.0,-50.31170717166413
BAA_AAA,original_repeated_level,prior_pct10,True,all,5,20.469620209493677,23.451327852243484,14.904864595622303,40.03595814920382,0.0,0.0,-15.485605273641012
BAA_AAA,original_repeated_level,prior_pct10,True,pre2000,5,20.469620209493677,23.451327852243484,14.904864595622303,40.03595814920382,0.0,0.0,-15.485605273641012
BAA_AAA,original_repeated_level,prior_pct20,False,all,19,21.248220508790272,15.354785042216026,-31.152591945312093,60.40279509736821,26.31578947368421,52.63157894736842,-50.31170717166413
BAA_AAA,original_repeated_level,prior_pct20,False,pre2000,14,12.845563912191448,11.273747495272705,-31.152591945312093,51.36308621506282,28.57142857142857,50.0,-47.20288140539696
BAA_AAA,original_repeated_level,prior_pct20,False,2000plus,5,29.090107958227062,26.781690173657324,-19.742469821510046,60.40279509736821,20.0,60.0,-50.31170717166413
BAA_AAA,original_repeated_level,prior_pct20,True,all,7,24.346456570183772,30.6584025395577,14.904864595622303,59.233226188194934,0.0,0.0,-15.485605273641012
BAA_AAA,original_repeated_level,prior_pct20,True,pre2000,7,24.346456570183772,30.6584025395577,14.904864595622303,59.233226188194934,0.0,0.0,-15.485605273641012
BAA_AAA,original_repeated_level,prior_pct30,False,all,16,12.845563912191448,13.27082569165967,-31.152591945312093,60.40279509736821,31.25,50.0,-50.31170717166413
BAA_AAA,original_repeated_level,prior_pct30,False,pre2000,12,4.487403703666681,8.572495489942739,-31.152591945312093,51.36308621506282,33.33333333333333,50.0,-47.20288140539696
BAA_AAA,original_repeated_level,prior_pct30,False,2000plus,4,34.401469955691866,27.365816296810472,-19.742469821510046,60.40279509736821,25.0,50.0,-50.31170717166413
BAA_AAA,original_repeated_level,prior_pct30,True,all,10,24.395821125614248,29.40165225124536,14.904864595622303,59.233226188194934,0.0,20.0,-23.072791694475125
BAA_AAA,original_repeated_level,prior_pct30,True,pre2000,9,24.346456570183772,29.95237075904543,14.904864595622303,59.233226188194934,0.0,11.11111111111111,-23.072791694475125
BAA_AAA,original_repeated_level,prior_pct30,True,2000plus,1,24.445185681044723,24.445185681044723,24.445185681044723,24.445185681044723,0.0,100.0,-20.491711782060783
BAA_GS10,FEDFUNDS_cross_0.25pp_6m,absolute,False,all,11,26.64605805393787,21.894290575339415,-32.26016825403948,59.233226188194934,18.181818181818183,27.27272727272727,-46.50754998419562
BAA_GS10,FEDFUNDS_cross_0.25pp_6m,absolute,False,pre2000,8,25.033874495608302,17.53082717894619,-32.26016825403948,59.233226188194934,25.0,37.5,-46.50754998419562
BAA_GS10,FEDFUNDS_cross_0.25pp_6m,absolute,False,2000plus,3,29.748964960538515,33.53019296572136,26.71107086798066,44.1305430686449,0.0,0.0,-14.536444961600004
