spec,gap_months,cutoff,rank,date,horizon,asset,real_return
expanding_complete_11dims,60,2021-07-01,2,2021-07-01,3,BusEq,23.01030224676164
expanding_complete_11dims,60,2021-07-01,2,2021-07-01,3,Telcm,-32.470359039213946
expanding_complete_11dims,60,2021-07-01,2,2021-07-01,5,MKT,43.49274989335994
expanding_complete_11dims,60,2021-07-01,2,2021-07-01,5,CASH,-1.8232641032454033
expanding_complete_11dims,60,2021-07-01,2,2021-07-01,5,GOLD,85.48171307064696
expanding_complete_11dims,60,2021-07-01,2,2021-07-01,5,Enrgy,135.16475036194612
expanding_complete_11dims,60,2021-07-01,2,2021-07-01,5,BusEq,78.88496279413482
expanding_complete_11dims,60,2021-07-01,2,2021-07-01,5,Telcm,-29.14599647937104
expanding_complete_11dims,60,2021-07-01,3,1996-02-01,1,MKT,18.604654126828457
expanding_complete_11dims,60,2021-07-01,3,1996-02-01,1,CASH,2.1222686496135124
expanding_complete_11dims,60,2021-07-01,3,1996-02-01,1,GOLD,-16.844116463999516
expanding_complete_11dims,60,2021-07-01,3,1996-02-01,1,Enrgy,21.141218254633507
expanding_complete_11dims,60,2021-07-01,3,1996-02-01,1,BusEq,17.85330680181525
expanding_complete_11dims,60,2021-07-01,3,1996-02-01,1,Telcm,2.479060508796871
expanding_complete_11dims,60,2021-07-01,3,1996-02-01,3,MKT,78.1209822178671
expanding_complete_11dims,60,2021-07-01,3,1996-02-01,3,CASH,9.194591522838213
expanding_complete_11dims,60,2021-07-01,3,1996-02-01,3,GOLD,-33.27134226425006
expanding_complete_11dims,60,2021-07-01,3,1996-02-01,3,Enrgy,29.91949602595203
expanding_complete_11dims,60,2021-07-01,3,1996-02-01,3,BusEq,127.244825363975
expanding_complete_11dims,60,2021-07-01,3,1996-02-01,3,Telcm,109.6159617379434
expanding_complete_11dims,60,2021-07-01,3,1996-02-01,5,MKT,73.13081304787414
expanding_complete_11dims,60,2021-07-01,3,1996-02-01,5,CASH,13.506486291213537
expanding_complete_11dims,60,2021-07-01,3,1996-02-01,5,GOLD,-42.99948032977993
expanding_complete_11dims,60,2021-07-01,3,1996-02-01,5,Enrgy,87.18473632078529
expanding_complete_11dims,60,2021-07-01,3,1996-02-01,5,BusEq,102.87674607905544
expanding_complete_11dims,60,2021-07-01,3,1996-02-01,5,Telcm,55.17773246865892
expanding_complete_11dims,60,2021-07-01,4,2001-02-01,1,MKT,-9.593684358382603
expanding_complete_11dims,60,2021-07-01,4,2001-02-01,1,CASH,1.9938420934441758
expanding_complete_11dims,60,2021-07-01,4,2001-02-01,1,GOLD,11.706265724418085
expanding_complete_11dims,60,2021-07-01,4,2001-02-01,1,Enrgy,-2.49205059987897
expanding_complete_11dims,60,2021-07-01,4,2001-02-01,1,BusEq,-25.759744433750132
expanding_complete_11dims,60,2021-07-01,4,2001-02-01,1,Telcm,-27.486965789816054
expanding_complete_11dims,60,2021-07-01,4,2001-02-01,3,MKT,-3.7017695291019614
expanding_complete_11dims,60,2021-07-01,4,2001-02-01,3,CASH,-0.14327893114186585
expanding_complete_11dims,60,2021-07-01,4,2001-02-01,3,GOLD,45.946245111142204
expanding_complete_11dims,60,2021-07-01,4,2001-02-01,3,Enrgy,10.799874239067142
expanding_complete_11dims,60,2021-07-01,4,2001-02-01,3,BusEq,-23.542724107439984
expanding_complete_11dims,60,2021-07-01,4,2001-02-01,3,Telcm,-38.31014553012236
expanding_complete_11dims,60,2021-07-01,4,2001-02-01,5,MKT,6.868658949673434
expanding_complete_11dims,60,2021-07-01,4,2001-02-01,5,CASH,-1.9471927287747604
expanding_complete_11dims,60,2021-07-01,4,2001-02-01,5,GOLD,87.4186025962651
expanding_complete_11dims,60,2021-07-01,4,2001-02-01,5,Enrgy,80.1554923491032
expanding_complete_11dims,60,2021-07-01,4,2001-02-01,5,BusEq,-22.836449634519163
expanding_complete_11dims,60,2021-07-01,4,2001-02-01,5,Telcm,-37.52424146606894
expanding_complete_11dims,60,2021-07-01,5,2014-05-01,1,MKT,11.981974334398672
expanding_complete_11dims,60,2021-07-01,5,2014-05-01,1,CASH,0.03784533871578066
expanding_complete_11dims,60,2021-07-01,5,2014-05-01,1,GOLD,-6.946953792769395
expanding_complete_11dims,60,2021-07-01,5,2014-05-01,1,Enrgy,-18.39914446107911
expanding_complete_11dims,60,2021-07-01,5,2014-05-01,1,BusEq,16.596225328251002
expanding_complete_11dims,60,2021-07-01,5,2014-05-01,1,Telcm,8.9871710558848
expanding_complete_11dims,60,2021-07-01,5,2014-05-01,3,MKT,29.30383858201846
expanding_complete_11dims,60,2021-07-01,5,2014-05-01,3,CASH,-2.3622382803507813
expanding_complete_11dims,60,2021-07-01,5,2014-05-01,3,GOLD,-6.033650167881799
expanding_complete_11dims,60,2021-07-01,5,2014-05-01,3,Enrgy,-29.251901040909733
expanding_complete_11dims,60,2021-07-01,5,2014-05-01,3,BusEq,51.641023662627084
expanding_complete_11dims,60,2021-07-01,5,2014-05-01,3,Telcm,23.198553460515914
expanding_complete_11dims,60,2021-07-01,5,2014-05-01,5,MKT,46.82750817005817
expanding_complete_11dims,60,2021-07-01,5,2014-05-01,5,CASH,-3.507548966142593
expanding_complete_11dims,60,2021-07-01,5,2014-05-01,5,GOLD,-7.4633169505204595
expanding_complete_11dims,60,2021-07-01,5,2014-05-01,5,Enrgy,-33.96638010210342
expanding_complete_11dims,60,2021-07-01,5,2014-05-01,5,BusEq,90.87702568595155
expanding_complete_11dims,60,2021-07-01,5,2014-05-01,5,Telcm,28.94329263635789
expanding_complete_11dims,60,2021-07-01,6,1973-02-01,1,MKT,-20.56213142460168
expanding_complete_11dims,60,2021-07-01,6,1973-02-01,1,CASH,-2.462510138641283
expanding_complete_11dims,60,2021-07-01,6,1973-02-01,1,GOLD,84.23614292258361
expanding_complete_11dims,60,2021-07-01,6,1973-02-01,1,Enrgy,-6.558546780874019
expanding_complete_11dims,60,2021-07-01,6,1973-02-01,1,BusEq,-29.317352086939895
expanding_complete_11dims,60,2021-07-01,6,1973-02-01,1,Telcm,-5.4728263637797365
expanding_complete_11dims,60,2021-07-01,6,1973-02-01,3,MKT,-24.38158041531482
expanding_complete_11dims,60,2021-07-01,6,1973-02-01,3,CASH,-6.0944742311998645
expanding_complete_11dims,60,2021-07-01,6,1973-02-01,3,GOLD,36.10142400464984
expanding_complete_11dims,60,2021-07-01,6,1973-02-01,3,Enrgy,-15.871470476208692
expanding_complete_11dims,60,2021-07-01,6,1973-02-01,3,BusEq,-30.638808660012884
expanding_complete_11dims,60,2021-07-01,6,1973-02-01,3,Telcm,-1.7305640981737591
expanding_complete_11dims,60,2021-07-01,6,1973-02-01,5,MKT,-31.845958273476928
expanding_complete_11dims,60,2021-07-01,6,1973-02-01,5,CASH,-7.842233255425224
expanding_complete_11dims,60,2021-07-01,6,1973-02-01,5,GOLD,64.0570618313066
expanding_complete_11dims,60,2021-07-01,6,1973-02-01,5,Enrgy,-11.01298970719997
expanding_complete_11dims,60,2021-07-01,6,1973-02-01,5,BusEq,-38.222425529089186
expanding_complete_11dims,60,2021-07-01,6,1973-02-01,5,Telcm,7.8847255716902875
expanding_complete_11dims,60,2021-07-01,7,1968-01-01,1,MKT,12.62724435600726
expanding_complete_11dims,60,2021-07-01,7,1968-01-01,1,CASH,0.9179141304485938
expanding_complete_11dims,60,2021-07-01,7,1968-01-01,1,GOLD,
expanding_complete_11dims,60,2021-07-01,7,1968-01-01,1,Enrgy,17.971063114876817
expanding_complete_11dims,60,2021-07-01,7,1968-01-01,1,BusEq,-0.7669763166629373
expanding_complete_11dims,60,2021-07-01,7,1968-01-01,1,Telcm,4.400623375205259
expanding_complete_11dims,60,2021-07-01,7,1968-01-01,3,MKT,-4.849831670140081
expanding_complete_11dims,60,2021-07-01,7,1968-01-01,3,CASH,2.314735502069576
expanding_complete_11dims,60,2021-07-01,7,1968-01-01,3,GOLD,
expanding_complete_11dims,60,2021-07-01,7,1968-01-01,3,Enrgy,-6.894265122586707
expanding_complete_11dims,60,2021-07-01,7,1968-01-01,3,BusEq,-19.22345082291551
expanding_complete_11dims,60,2021-07-01,7,1968-01-01,3,Telcm,0.46721267492970675
expanding_complete_11dims,60,2021-07-01,7,1968-01-01,5,MKT,11.506292847079402
expanding_complete_11dims,60,2021-07-01,7,1968-01-01,5,CASH,3.6712997190055274
expanding_complete_11dims,60,2021-07-01,7,1968-01-01,5,GOLD,
expanding_complete_11dims,60,2021-07-01,7,1968-01-01,5,Enrgy,19.15325907765668
expanding_complete_11dims,60,2021-07-01,7,1968-01-01,5,BusEq,-2.510624777284254
expanding_complete_11dims,60,2021-07-01,7,1968-01-01,5,Telcm,3.993808509918839
expanding_complete_11dims,60,2021-07-01,8,1978-10-01,1,MKT,6.1356365925777645
expanding_complete_11dims,60,2021-07-01,8,1978-10-01,1,CASH,-1.9545697868938339
expanding_complete_11dims,60,2021-07-01,8,1978-10-01,1,GOLD,54.086606054925454
expanding_complete_11dims,60,2021-07-01,8,1978-10-01,1,Enrgy,38.9397387378557
expanding_complete_11dims,60,2021-07-01,8,1978-10-01,1,BusEq,1.0817410214807532
expanding_complete_11dims,60,2021-07-01,8,1978-10-01,1,Telcm,-10.956310968639505
expanding_complete_11dims,60,2021-07-01,8,1978-10-01,3,MKT,18.315383978704535
expanding_complete_11dims,60,2021-07-01,8,1978-10-01,3,CASH,0.7540285823277371
expanding_complete_11dims,60,2021-07-01,8,1978-10-01,3,GOLD,38.619362506956925
expanding_complete_11dims,60,2021-07-01,8,1978-10-01,3,Enrgy,65.92852617390159
expanding_complete_11dims,60,2021-07-01,8,1978-10-01,3,BusEq,1.0670158295019938
expanding_complete_11dims,60,2021-07-01,8,1978-10-01,3,Telcm,5.387375157241636
expanding_complete_11dims,60,2021-07-01,8,1978-10-01,5,MKT,62.51290222708003
expanding_complete_11dims,60,2021-07-01,8,1978-10-01,5,CASH,12.614327204664978
expanding_complete_11dims,60,2021-07-01,8,1978-10-01,5,GOLD,15.311205129323469
expanding_complete_11dims,60,2021-07-01,8,1978-10-01,5,Enrgy,65.69757595573785
expanding_complete_11dims,60,2021-07-01,8,1978-10-01,5,BusEq,61.23659521409333
expanding_complete_11dims,60,2021-07-01,8,1978-10-01,5,Telcm,30.135237602398355
