indicator,horizon_months,event,signal_month,split,signal_value,alarm,outcome,first_event_month,lead_months
inflation_surge,12,recession_present_or_onset,1973-06,training_pre2000,5.528846153846145,1,1,1973-12,6.0
inflation_surge,12,recession_present_or_onset,1978-10,training_pre2000,8.482871125611746,1,0,,
inflation_surge,12,recession_present_or_onset,1987-09,training_pre2000,4.2883211678832245,1,0,,
inflation_surge,12,recession_present_or_onset,2005-10,holdout_2000plus,4.741833508956805,1,0,,
inflation_surge,12,recession_present_or_onset,2007-12,holdout_2000plus,4.373267326732666,1,1,2008-01,1.0
inflation_surge,12,recession_present_or_onset,2021-05,holdout_2000plus,4.133077115360573,1,0,,
inflation_surge,12,equity_entry_loss_20,1968-11,training_pre2000,4.7477744807121525,1,0,,
inflation_surge,12,equity_entry_loss_20,1973-06,training_pre2000,5.528846153846145,1,0,,
inflation_surge,12,equity_entry_loss_20,1978-10,training_pre2000,8.482871125611746,1,0,,
inflation_surge,12,equity_entry_loss_20,1987-09,training_pre2000,4.2883211678832245,1,1,1987-11,2.0
inflation_surge,12,equity_entry_loss_20,2005-10,holdout_2000plus,4.741833508956805,1,0,,
inflation_surge,12,equity_entry_loss_20,2007-12,holdout_2000plus,4.373267326732666,1,1,2008-10,10.0
inflation_surge,12,equity_entry_loss_20,2021-05,holdout_2000plus,4.133077115360573,1,0,,
inflation_surge,12,equity_peak_drawdown_20,1968-11,training_pre2000,4.7477744807121525,1,0,,
inflation_surge,12,equity_peak_drawdown_20,1973-06,training_pre2000,5.528846153846145,1,0,,
inflation_surge,12,equity_peak_drawdown_20,1978-10,training_pre2000,8.482871125611746,1,0,,
inflation_surge,12,equity_peak_drawdown_20,1987-09,training_pre2000,4.2883211678832245,1,1,1987-11,2.0
inflation_surge,12,equity_peak_drawdown_20,2005-10,holdout_2000plus,4.741833508956805,1,0,,
inflation_surge,12,equity_peak_drawdown_20,2007-12,holdout_2000plus,4.373267326732666,1,1,2008-10,10.0
inflation_surge,12,equity_peak_drawdown_20,2021-05,holdout_2000plus,4.133077115360573,1,0,,
inflation_surge,12,credit_onset_300,1987-09,training_pre2000,4.2883211678832245,1,0,,
inflation_surge,12,credit_onset_300,2005-10,holdout_2000plus,4.741833508956805,1,0,,
inflation_surge,12,credit_onset_300,2007-12,holdout_2000plus,4.373267326732666,1,1,2008-02,2.0
inflation_surge,12,credit_onset_300,2021-05,holdout_2000plus,4.133077115360573,1,0,,
inflation_400,12,recession_onset,1968-06,training_pre2000,4.229607250755274,1,0,,
inflation_400,12,recession_onset,1973-04,training_pre2000,4.8309178743961345,1,1,1973-12,8.0
inflation_400,12,recession_onset,1983-05,training_pre2000,4.0000000000000036,1,0,,
inflation_400,12,recession_onset,1987-09,training_pre2000,4.2883211678832245,1,0,,
inflation_400,12,recession_onset,2005-10,holdout_2000plus,4.741833508956805,1,0,,
inflation_400,12,recession_onset,2007-12,holdout_2000plus,4.373267326732666,1,1,2008-01,1.0
inflation_400,12,recession_onset,2021-05,holdout_2000plus,4.133077115360573,1,0,,
inflation_400,12,recession_present_or_onset,1968-06,training_pre2000,4.229607250755274,1,0,,
inflation_400,12,recession_present_or_onset,1973-04,training_pre2000,4.8309178743961345,1,1,1973-12,8.0
inflation_400,12,recession_present_or_onset,1983-05,training_pre2000,4.0000000000000036,1,0,,
inflation_400,12,recession_present_or_onset,1987-09,training_pre2000,4.2883211678832245,1,0,,
inflation_400,12,recession_present_or_onset,2005-10,holdout_2000plus,4.741833508956805,1,0,,
inflation_400,12,recession_present_or_onset,2007-12,holdout_2000plus,4.373267326732666,1,1,2008-01,1.0
inflation_400,12,recession_present_or_onset,2021-05,holdout_2000plus,4.133077115360573,1,0,,
inflation_400,12,equity_entry_loss_20,1968-06,training_pre2000,4.229607250755274,1,0,,
inflation_400,12,equity_entry_loss_20,1973-04,training_pre2000,4.8309178743961345,1,0,,
inflation_400,12,equity_entry_loss_20,1983-05,training_pre2000,4.0000000000000036,1,0,,
inflation_400,12,equity_entry_loss_20,1987-09,training_pre2000,4.2883211678832245,1,1,1987-11,2.0
inflation_400,12,equity_entry_loss_20,2005-10,holdout_2000plus,4.741833508956805,1,0,,
inflation_400,12,equity_entry_loss_20,2007-12,holdout_2000plus,4.373267326732666,1,1,2008-10,10.0
inflation_400,12,equity_entry_loss_20,2021-05,holdout_2000plus,4.133077115360573,1,0,,
inflation_400,12,equity_peak_drawdown_20,1968-06,training_pre2000,4.229607250755274,1,0,,
inflation_400,12,equity_peak_drawdown_20,1973-04,training_pre2000,4.8309178743961345,1,0,,
inflation_400,12,equity_peak_drawdown_20,1983-05,training_pre2000,4.0000000000000036,1,0,,
inflation_400,12,equity_peak_drawdown_20,1987-09,training_pre2000,4.2883211678832245,1,1,1987-11,2.0
inflation_400,12,equity_peak_drawdown_20,2005-10,holdout_2000plus,4.741833508956805,1,0,,
inflation_400,12,equity_peak_drawdown_20,2007-12,holdout_2000plus,4.373267326732666,1,1,2008-10,10.0
inflation_400,12,equity_peak_drawdown_20,2021-05,holdout_2000plus,4.133077115360573,1,0,,
inflation_400,12,inflation_onset_400,1983-05,training_pre2000,4.0000000000000036,1,1,1984-01,8.0
inflation_400,12,inflation_onset_400,2006-02,holdout_2000plus,4.018789144050117,1,1,2006-06,4.0
inflation_400,12,credit_onset_300,1987-09,training_pre2000,4.2883211678832245,1,0,,
inflation_400,12,credit_onset_300,2005-10,holdout_2000plus,4.741833508956805,1,0,,
inflation_400,12,credit_onset_300,2007-12,holdout_2000plus,4.373267326732666,1,1,2008-02,2.0
inflation_400,12,credit_onset_300,2021-05,holdout_2000plus,4.133077115360573,1,0,,
