signal_month,claims_rise_20pct,sahm_050,curve_inverted,baa_level_300,baa_widening_100,nfci_positive,inflation_surge,inflation_400,cpi_yoy_change_12m
1995-07,16.25386996904026,0.2,0.7000000000000002,1.72,0.20999999999999996,-0.672,3.0425963488843744,3.0425963488843744,0.5477938540818794
1995-08,10.294117647058831,0.17,0.8600000000000003,1.73,0.07000000000000006,-0.68,2.8301886792452713,2.8301886792452713,0.13122674152901137
1995-09,12.61609907120742,0.13,1.0899999999999999,1.71,-0.030000000000000027,-0.711,2.6174496644295386,2.6174496644295386,-0.2831028217582965
1995-10,15.015479876160986,0.13,0.9199999999999999,1.7,-0.020000000000000018,-0.697,2.54521098459477,2.54521098459477,-0.4203062567845528
1995-11,16.718266253869963,0.07,0.7599999999999998,1.81,0.08000000000000007,-0.714,2.7443105756358666,2.7443105756358666,0.13442046574574373
1995-12,11.606456571867785,0.07,0.5699999999999994,1.8,0.09000000000000008,-0.752,2.603471295060067,2.603471295060067,0.0007315690326636926
1996-01,13.33333333333333,0.07,0.5700000000000003,1.82,0.1200000000000001,-0.744,2.5316455696202667,2.5316455696202667,-0.06575702778230941
1996-02,11.201179071481215,0.17,0.6500000000000004,1.78,-0.030000000000000027,-0.793,2.7906976744185963,2.7906976744185963,-0.08011572271058309
1996-03,15.254237288135597,0.13,0.9799999999999995,1.78,-0.020000000000000018,-0.82,2.717031146454607,2.717031146454607,-0.14595453861698804
1996-04,1.4114326040931546,0.1,1.3099999999999996,1.61,-0.20999999999999996,-0.719,2.8439153439153486,2.8439153439153486,0.0566957653973299
1996-05,0.0,-0.03,1.5599999999999996,1.48,-0.30000000000000004,-0.685,2.832674571805005,2.832674571805005,-0.29232542819501717
1996-06,0.0,0.03,1.7200000000000006,1.51,-0.27,-0.716,2.827087442472065,2.827087442472065,-0.2915566253245405
1996-07,0.0,-0.07,1.8200000000000003,1.5,-0.1100000000000001,-0.701,2.8215223097112663,2.8215223097112663,-0.22107403917310808
1996-08,1.2917933130699,0.0,1.7199999999999998,1.48,0.0,-0.711,2.8833551769331667,2.8833551769331667,0.05316649768789539
1996-09,4.1793313069908855,-0.17,1.5899999999999999,1.5,-0.010000000000000009,-0.744,2.8122956180510084,2.8122956180510084,0.19484595362146973
1996-10,3.039513677811545,-0.03,1.7400000000000002,1.54,0.040000000000000036,-0.732,3.0045721750489918,3.0045721750489918,0.45936119045422164
1996-11,2.4316109422492405,-0.07,1.54,1.65,0.16999999999999993,-0.764,3.0618892508143203,3.0618892508143203,0.31757867517845373
1996-12,7.446808510638303,0.1,1.17,1.54,0.040000000000000036,-0.77,3.2530904359141077,3.2530904359141077,0.6496191408540408
1997-01,3.039513677811545,0.07,1.3899999999999997,1.5,-0.040000000000000036,-0.706,3.378817413905133,3.378817413905133,0.8471718442848664
1997-02,0.0,0.13,1.5499999999999998,1.49,-0.15999999999999992,-0.709,3.0381383322559907,3.0381383322559907,0.24744065783739444
1997-03,0.3933910306844979,0.13,1.4100000000000001,1.4,-0.14000000000000012,-0.735,3.0322580645161246,3.0322580645161246,0.3152269180615175
1997-04,2.9110936270652976,0.1,1.5500000000000007,1.5,0.0,-0.69,2.7652733118971096,2.7652733118971096,-0.07864203201823905
1997-05,0.472069236821393,-0.07,1.7299999999999995,1.51,0.020000000000000018,-0.638,2.434336963484962,2.434336963484962,-0.39833760832004295
1997-06,2.4390243902439046,-0.17,1.6600000000000001,1.5,0.10000000000000009,-0.628,2.237851662404089,2.237851662404089,-0.589235780067976
1997-07,0.7867820613689958,-0.07,1.5600000000000005,1.54,0.040000000000000036,-0.64,2.233567326100827,2.233567326100827,-0.5879549836104392
1997-08,6.055776892430287,-0.03,1.17,1.44,-0.07000000000000006,-0.656,2.165605095541401,2.165605095541401,-0.7177500813917659
1997-09,0.47808764940238113,0.03,1.1600000000000001,1.54,0.040000000000000036,-0.647,2.2900763358778775,2.2900763358778775,-0.5222192821731308
1997-10,0.0,0.0,1.2599999999999998,1.6,0.06000000000000005,-0.613,2.21940393151554,2.21940393151554,-0.7851682435334517
1997-11,1.6129032258064502,-0.03,1.0600000000000005,1.52,0.08000000000000007,-0.511,2.0859671302149163,2.0859671302149163,-0.975922120599404
1997-12,1.0483870967741948,-0.1,0.7400000000000002,1.53,-0.010000000000000009,-0.473,1.8903591682419618,1.8903591682419618,-1.362731267672146
1998-01,4.354838709677411,-0.07,0.6499999999999995,1.68,0.07999999999999985,-0.513,1.6970458830924073,1.6970458830924073,-1.6817715308127257
1998-02,2.9032258064516148,-0.03,0.5,1.67,0.1499999999999999,-0.598,1.6311166875784044,1.6311166875784044,-1.4070216446775863
1998-03,1.6129032258064502,0.0,0.4800000000000004,1.67,0.1399999999999999,-0.637,1.440200375704448,1.440200375704448,-1.5920576888116766
1998-04,0.3225806451612856,0.0,0.6200000000000001,1.66,-0.020000000000000018,-0.625,1.3767209011263937,1.3767209011263937,-1.388552410770716
1998-05,1.4586709886547755,-0.13,0.6899999999999995,1.63,-0.040000000000000036,-0.603,1.4383989993745905,1.4383989993745905,-0.9959379641103716
1998-06,9.562398703403563,-0.1,0.6500000000000004,1.67,0.0,-0.57,1.6885553470919357,1.6885553470919357,-0.5492963153121533
1998-07,7.94165316045381,-0.07,0.5199999999999996,1.71,0.050000000000000044,-0.555,1.6229712858926382,1.6229712858926382,-0.6105960402081889
1998-08,0.16207455429497752,0.07,0.5,2.06,0.43000000000000016,-0.51,1.74563591022443,1.74563591022443,-0.4199691853169707
1998-09,0.0,0.13,0.4399999999999995,2.57,0.8999999999999999,-0.314,1.6169154228855787,1.6169154228855787,-0.6731609129922989
1998-10,3.817427385892125,0.17,0.1999999999999993,2.65,0.94,-0.069,1.4267990074441794,1.4267990074441794,-0.7926049240713606
1998-11,4.89626556016598,0.2,0.5700000000000003,2.45,0.3900000000000001,-0.005,1.4860681114551078,1.4860681114551078,-0.5998990187598086
1998-12,4.89626556016598,0.17,0.41999999999999993,2.58,0.010000000000000231,-0.113,1.4842300556586308,1.4842300556586308,-0.40612911258333106
1999-01,7.883817427385886,0.0,0.2600000000000007,2.55,-0.10000000000000009,-0.189,1.606922126081578,1.606922126081578,-0.09012375701082931
1999-02,0.08298755186721962,-0.07,0.3799999999999999,2.24,-0.20999999999999996,-0.272,1.6666666666666607,1.6666666666666607,0.0355499790882563
1999-03,0.49792531120331773,0.0,0.5599999999999996,2.31,-0.27,-0.352,1.6666666666666607,1.6666666666666607,0.22646629096221282
1999-04,2.406639004149369,-0.03,0.79,2.22,-0.3299999999999996,-0.403,1.7283950617283939,1.7283950617283939,0.3516741606020002
1999-05,1.1686143572620988,0.0,0.8899999999999997,2.18,-0.06000000000000005,-0.424,2.281134401972884,2.281134401972884,0.8427354025982936
1999-06,0.0,-0.07,1.04,2.18,-0.1299999999999999,-0.4,2.091020910209096,2.091020910209096,0.4024655631171603
1999-07,3.886010362694292,0.03,1.33,2.19,-0.03000000000000025,-0.33,1.9656019656019597,1.9656019656019597,0.3426306797093215
1999-08,0.43177892918826455,0.03,1.2400000000000002,2.23,0.04999999999999982,-0.21,2.1446078431372584,2.1446078431372584,0.3989719329128283
1999-09,1.4010507880910739,0.03,1.2200000000000006,2.3,0.11999999999999966,-0.148,2.2643818849449104,2.2643818849449104,0.6474664620593318
1999-10,0.08756567425569628,0.0,1.2400000000000002,2.28,0.08999999999999986,-0.1,2.629969418960254,2.629969418960254,1.2031704115160746
1999-11,0.2669039145907437,-0.07,1.25,1.99,-0.24,-0.11,2.56253813300793,2.56253813300793,1.0764700215528222
1999-12,0.0,-0.03,0.96,1.73,-0.5699999999999998,-0.166,2.6203534430225606,2.6203534430225606,1.1361233873639298
2000-01,3.8634321653189474,-0.03,1.08,1.68,-0.5999999999999999,-0.171,2.676399026763998,2.676399026763998,1.06947690068242
2000-02,5.570530098831994,-0.03,1.3399999999999999,1.91,-0.08000000000000007,-0.21,2.792956891317555,2.792956891317555,1.1262902246508943
2000-03,0.0,0.0,0.9699999999999998,2.3,0.5699999999999998,-0.189,3.2179720704310855,3.2179720704310855,1.5513054037644247
2000-04,2.5352112676056304,0.0,0.5699999999999994,2.34,0.6599999999999999,-0.087,3.762135922330101,3.762135922330101,2.033740860601707
2000-05,6.009389671361509,-0.03,0.33000000000000007,2.52,0.6100000000000001,-0.031,3.013863773357439,3.013863773357439,0.7327293713845551
2000-06,9.295774647887335,0.0,0.6500000000000004,2.4,0.10000000000000009,0.025,3.1325301204819134,3.1325301204819134,1.0415092102728174
2000-07,12.112676056338035,-0.03,0.40999999999999925,2.27,-0.06999999999999984,-0.001,3.7349397590361377,3.7349397590361377,1.769337793434178
2000-08,17.464788732394364,0.03,0.08999999999999986,2.51,-0.010000000000000231,-0.115,3.5992801439711952,3.5992801439711952,1.4546723008339368
2000-09,12.676056338028175,0.03,-0.2599999999999998,2.54,0.14000000000000012,-0.197,3.3512866546977715,3.3512866546977715,1.086904769752861
2000-10,13.05164319248826,0.0,-0.20000000000000018,2.56,0.29000000000000004,-0.196,3.45649582836709,3.45649582836709,0.8265264094068359
2000-11,25.53990610328638,-0.03,-0.3700000000000001,2.64,0.13000000000000034,-0.167,3.4503271861986873,3.4503271861986873,0.8877890531907573
2000-12,30.70422535211268,-0.03,-0.4500000000000002,2.88,0.33999999999999986,-0.105,3.444180522565321,3.444180522565321,0.8238270795427605
2001-01,27.699530516431924,0.03,-0.5299999999999994,2.62,0.06000000000000005,-0.089,3.4360189573459543,3.4360189573459543,0.7596199305819562
2001-02,39.43661971830985,0.13,0.009999999999999787,2.88,0.23999999999999977,-0.223,3.7212049616065945,3.7212049616065945,0.9282480702890394
2001-03,45.72769953051643,0.2,0.21999999999999975,3.04,0.16000000000000014,-0.276,3.529411764705892,3.529411764705892,0.31143969427480656
2001-04,42.07699194270367,0.3,0.46999999999999975,2.73,0.10999999999999988,-0.252,2.9824561403508643,2.9824561403508643,-0.7796797819792367
2001-05,40.14209591474245,0.4,1.2699999999999996,2.65,-0.22999999999999998,-0.332,3.2182562902282053,3.2182562902282053,0.2043925168707661
2001-06,35.73883161512028,0.47,1.7699999999999996,2.65,-0.3900000000000001,-0.42,3.5630841121495394,3.5630841121495394,0.430553991667626
2001-07,34.00673400673399,0.53,1.79,2.78,0.04999999999999982,-0.457,3.193960511033689,3.193960511033689,-0.5409792480024489
2001-08,34.00673400673399,0.53,1.7300000000000004,2.9,0.25,-0.496,2.7214823393167498,2.7214823393167498,-0.8777978046544455
2001-09,49.24242424242424,0.7,1.6099999999999999,3.42,0.77,-0.428,2.7214823393167498,2.7214823393167498,-0.6298043153810218
2001-10,56.851549755301804,0.83,2.0900000000000003,3.38,0.6000000000000001,-0.335,2.5921658986175045,2.5921658986175045,-0.8643299297495854
2001-11,33.18452380952381,1.13,2.41,3.1,0.20000000000000018,-0.379,2.127659574468077,2.127659574468077,-1.3226676117306102
2001-12,19.837157660991856,1.4,2.7800000000000002,2.85,-0.5699999999999998,-0.371,1.894374282433997,1.894374282433997,-1.549806240131324
2002-01,16.7977126518942,1.63,3.4,2.85,-0.5299999999999998,-0.367,1.603665521191311,1.603665521191311,-1.8323534361546434
2002-02,6.898861352980568,1.6,3.39,2.98,-0.1200000000000001,-0.459,1.1958997722095743,1.1958997722095743,-2.52530518939702
2002-03,8.92049127343244,1.5,3.1900000000000004,2.81,-0.040000000000000036,-0.489,1.1363636363636465,1.1363636363636465,-2.3930481283422456
2002-04,9.363057324840774,1.37,3.49,2.84,-0.010000000000000231,-0.5,1.3628620102214661,1.3628620102214661,-1.6195941301293981
2002-05,4.2038216560509545,1.4,3.5,2.98,0.0,-0.577,1.643990929705219,1.643990929705219,-1.5742653605229862
2002-06,0.5161290322580614,1.43,3.43,3.13,0.31999999999999984,-0.621,1.2408347433727984,1.2408347433727984,-2.322249368776741
2002-07,0.2597402597402487,1.4,3.2299999999999995,3.25,0.41000000000000014,-0.535,1.0692177827799743,1.0692177827799743,-2.1247427282537146
2002-08,2.5974025974025983,1.33,2.9700000000000006,3.32,0.33999999999999986,-0.436,1.465614430665152,1.465614430665152,-1.2558679086515978
2002-09,6.363636363636371,1.13,2.6399999999999997,3.76,0.6299999999999999,-0.386,1.747463359639223,1.747463359639223,-0.9740189796775267
2002-10,5.844155844155852,0.9,2.24,3.82,0.5699999999999998,-0.351,1.516002245929271,1.516002245929271,-1.0761636526882334
2002-11,1.0389610389610393,0.57,2.36,3.38,0.06000000000000005,-0.383,2.0270270270270174,2.0270270270270174,-0.10063254744105965
2002-12,7.597402597402603,0.43,2.82,3.48,-0.2799999999999998,-0.451,2.2535211267605604,2.2535211267605604,0.3591468443265633
2003-01,2.5974025974025983,0.3,2.8400000000000003,3.16,-0.6599999999999997,-0.468,2.4802705749718212,2.4802705749718212,0.8766050537805103
2003-02,6.7532467532467555,0.23,2.88,3.21,-0.16999999999999993,-0.521,2.757456387169399,2.757456387169399,1.5615566149598248
2003-03,10.45454545454545,0.2,2.73,3.04,-0.43999999999999995,-0.535,3.146067415730336,3.146067415730336,2.0097037793666894
2003-04,13.311688311688318,0.13,2.68,2.76,-0.40000000000000036,-0.585,3.025210084033625,3.025210084033625,1.6623480738121588
2003-05,9.870129870129873,0.13,2.83,2.85,-0.3599999999999999,-0.68,2.175125488008911,2.175125488008911,0.5311345583036919
2003-06,9.545454545454547,0.2,2.5,2.81,-0.22999999999999998,-0.709,1.8941504178273005,1.8941504178273005,0.6533156744545021
2003-07,6.8137573004542595,0.4,2.41,2.58,-0.17999999999999972,-0.71,1.948775055679297,1.948775055679297,0.8795572728993228
2003-08,2.8277634961439535,0.47,3.08,2.46,-0.3900000000000001,-0.708,2.055555555555544,2.055555555555544,0.5899411248903919
2003-09,1.6709511568123503,0.47,3.5,2.57,-0.2400000000000002,-0.666,2.216066481994461,2.216066481994461,0.4686031223552378
2003-10,0.0,0.37,3.3299999999999996,2.36,-0.2200000000000002,-0.678,2.378318584070782,2.378318584070782,0.8623163381415111
2003-11,0.0,0.3,3.37,2.33,-0.1299999999999999,-0.712,2.041942604856528,2.041942604856528,0.014915577829510696
2003-12,0.0,0.23,3.3699999999999997,2.34,-0.22999999999999998,-0.712,1.9283746556473913,1.9283746556473913,-0.3251464711131691
2004-01,2.26468506723283,0.03,3.3699999999999997,2.19,-0.16999999999999993,-0.72,2.0352035203520247,2.0352035203520247,-0.44506705461979656
2004-02,2.123142250530785,-0.1,3.2700000000000005,2.21,-0.1200000000000001,-0.783,2.026286966046009,2.026286966046009,-0.7311694211233899
2004-03,0.0,-0.1,3.15,2.29,-0.04999999999999982,-0.811,1.688453159041381,1.688453159041381,-1.457614256688955
2004-04,2.5018395879323085,0.0,2.89,2.05,-0.14000000000000012,-0.8,1.7400761283306032,1.7400761283306032,-1.2851339557030217
2004-05,1.1931394481730084,0.0,3.4099999999999997,2.03,-0.18000000000000016,-0.738,2.2925764192139875,2.2925764192139875,0.11745093120507644
2004-06,4.101416853094708,0.0,3.6999999999999997,2.09,-0.20000000000000018,-0.693,2.8977583378895444,2.8977583378895444,1.0036079200622439
2004-07,3.5794183445190253,-0.03,3.4600000000000004,2.1,0.050000000000000266,-0.684,3.1676679410158393,3.1676679410158393,1.2188928853365422
2004-08,1.6405667412378921,-0.03,3.17,2.19,0.16000000000000014,-0.693,2.939575394665228,2.939575394665228,0.8840198391096843
2004-09,0.5965697240865042,-0.07,2.8000000000000003,2.11,0.020000000000000018,-0.699,2.5474254742547275,2.5474254742547275,0.33135899226026666
2004-10,0.0,-0.07,2.48,2.09,-0.010000000000000231,-0.697,2.5391680172879516,2.5391680172879516,0.1608494332171695
2004-11,0.22865853658535773,0.0,2.34,1.95,-0.24,-0.704,3.1909140075716547,3.1909140075716547,1.1489714027151265
2004-12,0.0,0.0,2.1200000000000006,1.86,-0.24999999999999978,-0.714,3.621621621621607,3.621621621621607,1.6932469659742155
2005-01,4.611837048424294,0.0,2.0400000000000005,1.75,-0.33999999999999986,-0.695,3.3423180592991875,3.3423180592991875,1.3071145389471628
2005-02,0.0,-0.1,1.8899999999999997,1.59,-0.3599999999999999,-0.701,2.8448738593666034,2.8448738593666034,0.8185868933205942
2005-03,6.495589414595027,0.0,1.63,1.64,-0.2200000000000002,-0.708,3.0530262453133394,3.0530262453133394,1.3645730862719585
2005-04,2.7265437048917374,-0.07,1.7599999999999998,1.76,0.010000000000000009,-0.664,3.2068412613575736,3.2068412613575736,1.4667651330269704
2005-05,4.89174017642342,0.0,1.56,1.9,0.30999999999999983,-0.609,3.3617929562433257,3.3617929562433257,1.0692165370293383
2005-06,4.490777866880524,-0.1,1.2999999999999998,1.87,0.2300000000000002,-0.598,2.869287991498415,2.869287991498415,-0.028470346391129553
2005-07,3.8492381716118684,-0.07,1.0299999999999998,1.67,-0.09000000000000008,-0.602,2.541026998411855,2.541026998411855,-0.6266409426039843
2005-08,1.2830793905372895,-0.07,0.9599999999999995,1.77,-0.1299999999999999,-0.612,3.067160232681121,3.067160232681121,0.12758483801589282
2005-09,22.774659182036892,-0.07,0.8199999999999998,1.81,-0.06000000000000005,-0.597,3.6469344608879517,3.6469344608879517,1.0995089866332242
2005-10,10.425020048115474,0.03,0.7800000000000002,1.83,0.16000000000000014,-0.566,4.741833508956805,4.741833508956805,2.2026654916688537
2005-11,1.7642341619887647,0.03,0.75,1.89,0.11999999999999988,-0.582,4.350104821802936,4.350104821802936,1.1591908142312812
2005-12,1.122694466720131,0.07,0.6600000000000001,1.82,0.010000000000000009,-0.58,3.3385498174230532,3.3385498174230532,-0.2830718041985536
2006-01,0.0,-0.03,0.5799999999999996,1.78,-0.050000000000000044,-0.562,3.3385498174230532,3.3385498174230532,-0.0037682418761342262
2006-02,1.4834205933682343,-0.07,0.17999999999999972,1.65,-0.24,-0.602,4.018789144050117,4.018789144050117,1.1739152846835132
2006-03,5.322862129144856,-0.07,0.14000000000000057,1.69,-0.13000000000000012,-0.632,3.63825363825363,3.63825363825363,0.5852273929402907
2006-04,7.068062827225141,-0.07,0.20999999999999996,1.67,-0.1100000000000001,-0.627,3.4179181771103018,3.4179181771103018,0.21107691575272813
2006-05,16.143106457242574,0.0,0.39000000000000057,1.66,0.010000000000000009,-0.618,3.613835828600931,3.613835828600931,0.25204287235760514
2006-06,6.631762652705064,-0.07,0.39000000000000057,1.67,-0.020000000000000018,-0.581,3.9772727272727293,3.9772727272727293,1.1079847357743144
2006-07,11.518324607329845,-0.03,0.3200000000000003,1.68,0.010000000000000009,-0.528,4.1817243159525175,4.1817243159525175,1.6406973175406625
2006-08,9.685863874345557,0.03,0.13999999999999968,1.73,0.07000000000000006,-0.558,4.104669061056954,4.104669061056954,1.0375088283758327
2006-09,10.471204188481686,0.07,-0.08000000000000007,1.72,0.050000000000000044,-0.602,3.926568077511483,3.926568077511483,0.27963361662353137
2006-10,10.122164048865612,0.07,-0.08999999999999986,1.64,-0.040000000000000036,-0.605,2.012072434607637,2.012072434607637,-2.7297610743491685
2006-11,13.874345549738209,-0.07,-0.1899999999999995,1.64,-0.09000000000000008,-0.627,1.4063284781516971,1.4063284781516971,-2.9437763436512387
2006-12,12.827225130890053,-0.07,-0.34000000000000075,1.64,-0.08000000000000007,-0.626,1.9687026754164672,1.9687026754164672,-1.369847142006586
2007-01,10.732984293193715,-0.03,-0.29000000000000004,1.57,-0.06999999999999984,-0.632,2.5239777889954462,2.5239777889954462,-0.814572028427607
2007-02,9.778911564625847,0.07,-0.22000000000000064,1.6,-0.039999999999999813,-0.678,2.075765178123423,2.075765178123423,-1.9430239659266935
2007-03,3.6317567567567544,0.07,-0.3100000000000005,1.75,0.1100000000000001,-0.661,2.420260782347028,2.420260782347028,-1.2179928559066022
2007-04,4.828150572831413,0.03,-0.3800000000000008,1.68,0.10999999999999988,-0.605,2.798197295943927,2.798197295943927,-0.6197208811663746
2007-05,0.7450331125827825,0.0,-0.17999999999999972,1.6,0.0,-0.586,2.5929247633283525,2.5929247633283525,-1.0209110652725784
2007-06,4.552980132450335,0.0,0.019999999999999574,1.59,-0.15999999999999992,-0.551,2.709885742672613,2.709885742672613,-1.2673869846001162
2007-07,3.7251655629139124,0.03,0.4899999999999993,1.85,0.17000000000000015,-0.522,2.692765113974227,2.692765113974227,-1.4889592019782905
2007-08,5.96026490066226,0.07,0.17999999999999972,2.05,0.44999999999999973,-0.289,2.3178905864958077,2.3178905864958077,-1.786778474561146
2007-09,3.7251655629139124,0.1,0.46999999999999975,2.0,0.4099999999999999,0.207,1.897448478900876,1.897448478900876,-2.029119598610607
2007-10,8.692052980132448,0.17,0.6299999999999994,1.99,0.1399999999999999,0.079,2.8338264299802685,2.8338264299802685,0.8217539953726316
2007-11,11.258278145695355,0.2,0.6300000000000003,2.47,0.4200000000000004,0.001,3.610698365527476,3.610698365527476,2.204369887375779
2007-12,15.64569536423841,0.23,0.8800000000000003,2.52,0.52,0.483,4.373267326732666,4.373267326732666,2.404564651316199
2008-01,12.16887417218544,0.4,1.0999999999999996,2.96,0.97,0.525,4.108813392417532,4.108813392417532,1.5848356034220856
2008-02,14.817880794701988,0.4,0.9900000000000002,3.22,0.75,0.415,4.294695655165981,4.294695655165981,2.2189304770425577
2008-03,21.85430463576159,0.43,1.62,3.45,0.9300000000000002,0.792,4.142959270611968,4.142959270611968,1.7226984882649399
2008-04,19.03973509933774,0.47,2.25,3.1,0.14000000000000012,0.951,3.9749035501344343,3.9749035501344343,1.1767062541905071
2008-05,17.59036144578314,0.5,2.39,3.0,-0.2200000000000002,0.655,3.9037609759888126,3.9037609759888126,1.31083621266046
2008-06,23.13253012048193,0.73,2.15,3.05,-0.40000000000000036,0.509,4.088413823123993,4.088413823123993,1.37852808045138
2008-07,27.87148594377511,0.8,2.2399999999999993,3.22,0.1200000000000001,0.717,4.935966105947864,4.935966105947864,2.2432009919736373
2008-08,37.58012820512822,0.97,2.38,3.29,0.29000000000000004,0.718,5.497512078341837,5.497512078341837,3.1796214918460297
2008-09,48.71794871794872,1.1,2.17,4.0,0.9500000000000002,0.846,5.308017162091239,5.308017162091239,3.4105686831903625
2008-10,44.015151515151516,1.27,2.56,5.53,2.31,1.799,4.953319875136075,4.953319875136075,2.1194934451558067
2008-11,56.33802816901407,1.5,3.14,6.1,2.8099999999999996,2.801,3.7310578899565128,3.7310578899565128,0.12035952442903675
2008-12,67.23498888065234,1.7,3.34,5.82,1.8200000000000003,3.081,1.0999174706166848,1.0999174706166848,-3.2733498561159813
2009-01,70.67342505430847,2.07,2.39,5.38,-0.15000000000000036,2.726,-0.02222800255385904,-0.02222800255385904,-4.1310413949713904
2009-02,85.85858585858585,2.37,2.39,5.22,-0.8799999999999999,2.146,-0.11358601902212717,-0.11358601902212717,-4.408281674188109
2009-03,83.3796940194715,2.77,2.5700000000000003,5.74,-0.08000000000000007,2.147,0.008463140671510772,0.008463140671510772,-4.134496129940457
2009-04,72.69601100412655,3.13,2.61,5.08,-0.2999999999999998,1.935,-0.4464787676623838,-0.4464787676623838,-4.421382317796818
2009-05,66.08108108108108,3.53,2.77,4.29,-0.9299999999999997,1.387,-0.5763244243767063,-0.5763244243767063,-4.480085400365519
2009-06,57.22733245729303,3.73,3.11,3.64,-2.1,0.883,-1.015761495855172,-1.015761495855172,-5.1041753189791645
2009-07,35.76992210904733,3.9,3.54,3.11,-1.9700000000000002,0.732,-1.2291746182109153,-1.2291746182109153,-6.16514072415878
2009-08,29.6875,3.8,3.38,2.98,-1.31,0.424,-1.9587610037622771,-1.9587610037622771,-7.456273082104115
2009-09,15.445440168687409,3.67,3.42,2.86,-0.7800000000000002,0.237,-1.4838355663267633,-1.4838355663267633,-6.791852728418002
2009-10,6.836734693877555,3.57,3.28,2.86,-0.25,0.11,-1.377942862886472,-1.377942862886472,-6.331262738022547
2009-11,0.0,3.57,3.3200000000000003,2.99,0.010000000000000231,0.028,-0.22396829420033848,-0.22396829420033848,-3.9550261841568513
2009-12,0.0,3.47,3.35,2.54,-0.31999999999999984,-0.025,1.9145871744709275,1.9145871744709275,0.8146697038542428
2010-01,3.7927350427350515,3.07,3.54,2.57,-0.29000000000000004,-0.142,2.8141231232083674,2.8141231232083674,2.8363511257622265
2010-02,3.7927350427350515,2.57,3.67,2.62,-0.3700000000000001,-0.193,2.6211113889767157,2.6211113889767157,2.734697407998843
2010-03,0.48076923076922906,2.03,3.58,2.47,-0.06999999999999984,-0.238,2.151336357866529,2.151336357866529,2.142873217195018
2010-04,0.21367521367521292,1.53,3.58,2.38,-0.18999999999999995,-0.41,2.2861714393279886,2.2861714393279886,2.7326502069903724
2010-05,1.4285714285714235,1.2,3.69,2.89,0.27,-0.344,2.2067707525304403,2.2067707525304403,2.7830951769071466
2010-06,1.2087912087912045,0.8,3.26,3.08,0.6099999999999999,-0.065,2.003548929218568,2.003548929218568,3.01931042507374
2010-07,1.8242122719734688,0.43,3.08,2.91,0.5300000000000002,-0.065,1.1215605940686268,1.1215605940686268,2.350735212279542
2010-08,5.030403537866235,0.13,2.8499999999999996,3.01,0.11999999999999966,-0.239,1.3407784804821077,1.3407784804821077,3.299539484244385
2010-09,0.27639579878386833,0.0,2.54,3.05,-0.03000000000000025,-0.263,1.1501775395112546,1.1501775395112546,2.634013105838018
2010-10,0.39303761931499537,0.03,2.5,3.15,0.23999999999999977,-0.325,1.1183122472331775,1.1183122472331775,2.4962551101196495
2010-11,0.0,0.07,2.41,3.03,0.020000000000000018,-0.426,1.1666951489314625,1.1666951489314625,1.390663443131801
2010-12,0.0,0.13,2.6199999999999997,2.68,-0.36999999999999966,-0.443,1.084544776600338,1.084544776600338,-0.8300423978705895
2011-01,3.3013205282112823,0.1,3.15,2.68,-0.46999999999999975,-0.516,1.437793022217937,1.437793022217937,-1.3763301009904305
2011-02,0.0,-0.13,3.24,2.57,-0.45999999999999996,-0.587,1.7007834915029774,1.7007834915029774,-0.9203278974737383
2011-03,1.6906700062617297,-0.3,3.45,2.58,-0.10000000000000009,-0.567,2.124898173333145,2.124898173333145,-0.02643818453338387
2011-04,6.950532247964936,-0.2,3.31,2.58,-0.10000000000000009,-0.543,2.619241510354109,2.619241510354109,0.3330700710261203
2011-05,5.823418910457101,0.0,3.4,2.65,0.08000000000000007,-0.594,3.0772344447868694,3.0772344447868694,0.8704636922564291
2011-06,4.758922980588598,0.07,3.13,2.72,0.14000000000000012,-0.556,3.4589718808964998,3.4589718808964998,1.4554229516779316
2011-07,3.0056355666875367,0.2,2.96,2.77,0.18999999999999995,-0.514,3.5023181506360412,3.5023181506360412,2.3807575565674144
2011-08,2.5673137132122825,0.23,2.96,3.25,0.6000000000000001,-0.389,3.5798809769996165,3.5798809769996165,2.239102496517509
2011-09,4.633688165309957,0.23,2.28,3.3,0.5799999999999996,-0.134,3.75499603070808,3.75499603070808,2.6048184911968253
2011-10,0.6261740763932266,0.2,1.97,3.02,0.25,-0.035,3.812621692818685,3.812621692818685,2.6943094455855077
2011-11,0.0,0.17,2.13,3.24,-0.009999999999999787,-0.1,3.5222681306640524,3.5222681306640524,2.35557298173259
2011-12,0.0,0.0,1.9999999999999998,3.27,-0.029999999999999805,-0.07,3.451432214581729,3.451432214581729,2.366887437981391
2012-01,0.8678237650200371,-0.17,1.97,3.24,0.2200000000000002,-0.146,3.062066838419386,3.062066838419386,1.6242738162014492
2012-02,0.0,-0.2,1.94,3.1,-0.14000000000000012,-0.32,3.0087663379855023,3.0087663379855023,1.307982846482525
2012-03,0.34411562284928365,-0.13,1.88,3.07,-0.20000000000000018,-0.404,2.8981784423473878,2.8981784423473878,0.7732802690142426
2012-04,5.092911218169305,-0.1,2.09,3.2,-0.040000000000000036,-0.432,2.5828752813320977,2.5828752813320977,-0.036366229022011254
2012-05,2.821748107364064,-0.07,1.9699999999999998,3.4,0.2999999999999998,-0.375,2.2731633741348567,2.2731633741348567,-0.8040710706520127
